,race,LSAT,UGPA,ZFYA,fairScore
19577,6,41.0,2.9,0.2,41.07243325878752
19578,0,41.0,3.6,1.22,41.130447198770625
19579,0,37.0,2.8,1.04,36.757264183554916
19580,0,41.0,3.1,0.02,41.130447198770625
19581,0,40.0,3.4,0.17,41.130447198770625
19582,0,38.0,3.5,0.55,38.91366637980439
19583,0,43.0,3.4,-0.01,43.325316413348574
19584,4,34.0,2.8,-0.59,35.0820453505715
19585,0,38.5,3.6,0.5,38.91366637980439
19586,0,38.0,3.3,-1.82,38.91366637980439
19587,0,39.0,3.7,0.43,38.91366637980439
19588,2,39.0,3.4,-1.03,38.92157329601039
19589,0,42.0,3.2,0.78,43.325316413348574
19590,2,42.0,3.5,1.27,43.244136321479594
19591,2,44.0,3.1,-1.51,45.29759027599206
19592,0,41.0,2.9,0.02,41.130447198770625
19593,0,39.0,3.8,-0.77,38.91366637980439
19594,0,42.0,3.3,0.25,43.325316413348574
19595,0,40.0,2.7,-1.74,41.130447198770625
19596,0,39.0,3.7,0.96,38.91366637980439
19597,0,36.0,3.6,-0.29,36.757264183554916
19598,0,40.0,3.3,0.5,41.130447198770625
19599,0,36.0,3.1,0.2,36.757264183554916
19600,0,29.0,3.0,-1.0,28.36397895081746
19601,0,42.0,3.7,1.16,43.325316413348574
19602,0,40.0,2.6,-0.19,41.130447198770625
19603,0,37.0,3.5,-0.14,36.757264183554916
19604,0,41.0,3.7,1.88,41.130447198770625
19605,0,41.5,2.9,0.99,43.325316413348574
19606,0,37.5,2.6,-0.98,38.91366637980439
19607,0,40.0,3.9,0.96,41.130447198770625
19608,0,39.0,3.3,0.81,38.91366637980439
19609,0,39.0,3.5,0.86,38.91366637980439
19610,0,42.0,3.6,0.6,43.325316413348574
19611,0,37.0,3.4,-0.06,36.757264183554916
19612,0,40.0,3.2,-0.19,41.130447198770625
19613,0,40.0,4.0,1.09,41.130447198770625
19614,0,39.0,3.5,-1.21,38.91366637980439
19615,6,38.0,3.1,-1.03,39.16597205575577
19616,0,39.0,3.3,-0.98,38.91366637980439
19617,0,42.0,3.7,0.48,43.325316413348574
19618,4,32.0,3.5,-1.59,33.14032346612947
19619,0,42.0,3.7,0.48,43.325316413348574
19620,1,33.0,3.0,-1.08,33.24247396469337
19621,4,30.0,3.4,-0.29,31.00601438949191
19622,0,39.0,3.3,0.17,38.91366637980439
19623,0,40.0,3.3,0.91,41.130447198770625
19624,0,39.0,3.4,-0.7,38.91366637980439
19625,0,37.0,3.5,0.58,36.757264183554916
19626,0,44.0,3.2,0.17,45.28817965263296
19627,0,36.5,3.5,0.78,36.757264183554916
19628,0,38.0,3.5,-1.08,38.91366637980439
19629,0,39.0,3.3,-1.03,38.91366637980439
19630,0,42.0,3.4,-0.9,43.325316413348574
19631,2,44.0,2.6,-2.0,45.29759027599206
19632,0,37.0,3.3,0.55,36.757264183554916
19633,0,42.0,3.4,1.75,43.325316413348574
19634,0,38.0,3.8,1.29,38.91366637980439
19635,0,36.0,2.9,-1.59,36.757264183554916
19636,2,34.0,3.0,-0.29,35.0
19637,0,37.0,3.8,-0.31,36.757264183554916
19638,0,43.0,3.3,-0.11,43.325316413348574
19639,0,39.0,3.2,0.2,38.91366637980439
19640,0,39.0,3.5,0.86,38.91366637980439
19641,0,39.0,3.3,0.65,38.91366637980439
19642,0,33.0,3.4,-0.49,32.489412194785075
19643,0,42.0,3.1,-0.14,43.325316413348574
19644,0,36.0,3.8,0.14,36.757264183554916
19645,0,39.0,3.2,-0.44,38.91366637980439
19646,0,41.0,3.2,-0.08,41.130447198770625
19647,0,38.0,3.1,0.5,38.91366637980439
19648,0,41.0,3.8,1.55,41.130447198770625
19649,0,32.25,3.3,-0.44,32.489412194785075
19650,0,39.0,3.9,1.14,38.91366637980439
19651,0,37.0,3.2,0.2,36.757264183554916
19652,0,40.0,3.0,1.55,41.130447198770625
19653,0,36.0,3.2,-0.85,36.757264183554916
19654,0,42.0,3.8,1.27,43.325316413348574
19655,0,37.0,3.8,-0.77,36.757264183554916
19656,0,43.0,3.3,-0.9,43.325316413348574
19657,4,37.5,3.1,-1.1,39.179041869968145
19658,0,41.0,3.5,0.07,41.130447198770625
19659,0,40.0,3.3,1.57,41.130447198770625
19660,0,44.0,3.6,1.47,45.28817965263296
19661,5,37.0,3.0,-0.54,37.39385405475788
19662,0,42.0,3.4,-1.1,43.325316413348574
19663,0,34.5,3.3,-0.95,34.57730321089646
19664,0,39.0,3.6,-1.1,38.91366637980439
19665,0,40.0,3.4,-0.29,41.130447198770625
19666,0,37.0,3.5,-0.98,36.757264183554916
19667,0,37.0,3.8,-0.11,36.757264183554916
19668,0,40.0,3.7,1.04,41.130447198770625
19669,0,44.0,3.1,-1.56,45.28817965263296
19670,0,43.0,2.9,0.07,43.325316413348574
19671,0,36.0,3.5,0.5,36.757264183554916
19672,0,40.0,3.2,-1.03,41.130447198770625
19673,0,32.0,3.5,-0.77,32.489412194785075
19674,0,39.0,3.3,-0.59,38.91366637980439
19675,0,43.0,3.7,1.6,43.325316413348574
19676,0,37.0,3.8,0.32,36.757264183554916
19677,0,36.0,3.6,1.47,36.757264183554916
19678,0,42.0,3.5,1.44,43.325316413348574
19679,0,32.5,3.2,-1.29,32.489412194785075
19680,3,27.75,3.0,-1.61,29.368116621576966
19681,0,40.0,2.9,1.59,41.130447198770625
19682,2,37.0,2.8,-1.73,36.970070962174326
19683,2,35.5,3.4,-0.54,36.970070962174326
19684,0,41.0,3.4,-0.39,41.130447198770625
19685,0,38.0,3.1,0.58,38.91366637980439
19686,0,41.0,2.8,0.49,41.130447198770625
19687,0,39.5,3.2,1.24,41.130447198770625
19688,6,36.0,2.9,1.77,36.785484954174954
19689,0,35.0,2.3,0.46,34.57730321089646
19690,0,33.0,3.5,-0.54,32.489412194785075
19691,2,38.0,3.0,-1.29,38.92157329601039
19692,0,37.0,3.3,-0.17,36.757264183554916
19693,0,39.0,3.1,0.87,38.91366637980439
19694,0,39.0,3.6,0.52,38.91366637980439
19695,2,42.0,2.8,-0.64,43.244136321479594
19696,0,41.0,3.6,-0.26,41.130447198770625
19697,0,37.0,2.6,-1.29,36.757264183554916
19698,0,38.0,2.6,2.24,38.91366637980439
19699,0,39.0,3.5,0.37,38.91366637980439
19700,0,37.75,3.3,-0.92,38.91366637980439
19701,0,39.0,2.9,-0.17,38.91366637980439
19702,0,35.0,2.8,-1.79,34.57730321089646
19703,0,35.5,3.5,-1.14,36.757264183554916
19704,2,38.0,2.8,-0.64,38.92157329601039
19705,3,22.5,3.0,-1.95,22.950996334913793
19706,0,42.0,3.3,1.9,43.325316413348574
19707,0,40.0,2.7,1.62,41.130447198770625
19708,0,33.0,3.2,-0.14,32.489412194785075
19709,0,40.0,2.5,-1.2,41.130447198770625
19710,4,28.0,3.6,-0.89,28.866026768202453
19711,0,38.0,3.2,1.15,38.91366637980439
19712,0,30.0,3.8,-0.01,30.41726256161723
19713,0,35.0,3.6,0.74,34.57730321089646
19714,0,36.0,3.4,-0.01,36.757264183554916
19715,0,30.0,3.7,-0.64,30.41726256161723
19716,0,36.0,3.5,0.05,36.757264183554916
19717,0,37.5,3.7,0.05,38.91366637980439
19718,0,32.0,3.8,0.37,32.489412194785075
19719,0,36.5,3.0,1.27,36.757264183554916
19720,0,32.5,2.8,1.99,32.489412194785075
19721,0,39.0,3.2,-0.26,38.91366637980439
19722,0,40.0,3.2,0.8,41.130447198770625
19723,0,41.0,3.0,0.05,41.130447198770625
19724,0,42.0,3.2,-0.39,43.325316413348574
19725,0,37.0,3.2,0.62,36.757264183554916
19726,0,35.0,3.4,-0.32,34.57730321089646
19727,0,40.0,3.2,0.87,41.130447198770625
19728,0,46.0,3.1,0.49,47.13221707128243
19729,0,43.0,2.7,0.65,43.325316413348574
19730,0,39.0,2.4,-0.23,38.91366637980439
19731,0,36.0,3.2,-0.23,36.757264183554916
19732,2,38.0,3.1,-0.04,38.92157329601039
19733,0,46.0,3.8,0.74,47.13221707128243
19734,0,35.5,3.1,-0.48,36.757264183554916
19735,0,43.0,3.1,0.8,43.325316413348574
19736,0,43.0,2.8,0.65,43.325316413348574
19737,0,33.0,3.5,0.05,32.489412194785075
19738,0,40.0,3.5,2.43,41.130447198770625
19739,0,40.0,3.0,-0.32,41.130447198770625
19740,0,26.0,3.1,-0.14,26.35008146270513
19741,0,39.0,3.6,-0.98,38.91366637980439
19742,6,43.0,2.9,-0.64,43.327140570486016
19743,0,38.0,3.0,0.52,38.91366637980439
19744,0,40.0,3.2,-1.51,41.130447198770625
19745,0,40.0,3.1,0.65,41.130447198770625
19746,0,40.0,3.4,1.12,41.130447198770625
19747,6,38.0,3.0,-0.45,39.16597205575577
19748,0,41.0,2.9,0.27,41.130447198770625
19749,0,37.5,3.0,-0.95,38.91366637980439
19750,0,42.0,3.0,1.52,43.325316413348574
19751,0,42.0,3.2,0.33,43.325316413348574
19752,0,43.0,3.2,1.68,43.325316413348574
19753,0,45.0,2.6,-1.04,45.28817965263296
19754,0,33.0,3.9,-0.48,32.489412194785075
19755,6,30.5,3.4,-0.32,30.629235211135693
19756,0,47.0,2.8,0.65,47.13221707128243
19757,0,44.0,3.0,0.68,45.28817965263296
19758,0,35.5,3.5,1.74,36.757264183554916
19759,0,37.0,3.8,1.71,36.757264183554916
19760,2,36.0,3.3,-0.17,36.970070962174326
19761,0,39.0,2.6,0.02,38.91366637980439
19762,0,32.0,2.8,-1.98,32.489412194785075
19763,0,33.0,3.0,-0.07,32.489412194785075
19764,0,25.25,2.8,-1.89,26.35008146270513
19765,0,37.0,2.5,-0.63,36.757264183554916
19766,0,31.0,3.2,-1.26,30.41726256161723
19767,0,36.0,2.4,-1.07,36.757264183554916
19768,0,27.0,3.8,0.58,26.35008146270513
19769,0,33.0,3.1,-0.75,32.489412194785075
19770,0,32.0,3.6,1.09,32.489412194785075
19771,0,33.0,3.2,-0.07,32.489412194785075
19772,0,47.0,3.7,1.64,47.13221707128243
19773,0,30.0,3.6,0.53,30.41726256161723
19774,0,39.0,3.2,2.27,38.91366637980439
19775,0,31.5,3.2,-0.24,32.489412194785075
19776,0,34.0,3.1,1.09,34.57730321089646
19777,0,29.0,2.6,0.19,28.36397895081746
19778,0,28.0,3.4,1.16,28.36397895081746
19779,0,32.5,3.2,-0.7,32.489412194785075
19780,0,31.0,3.1,-0.41,30.41726256161723
19781,0,34.0,3.0,0.19,34.57730321089646
19782,0,34.0,3.1,-0.24,34.57730321089646
19783,2,26.75,3.1,-0.22,26.493419086395843
19784,0,24.0,3.3,-1.57,24.314810269694096
19785,0,36.0,3.1,2.01,36.757264183554916
19786,0,34.0,3.1,-1.26,34.57730321089646
19787,0,32.0,3.4,-1.11,32.489412194785075
19788,0,24.0,3.2,-0.41,24.314810269694096
19789,0,42.0,2.3,-0.97,43.325316413348574
19790,0,31.0,3.6,1.59,30.41726256161723
19791,0,43.0,2.4,0.55,43.325316413348574
19792,0,33.0,2.8,0.05,32.489412194785075
19793,0,32.0,2.4,-0.41,32.489412194785075
19794,0,37.0,2.7,0.39,36.757264183554916
19795,0,35.0,3.0,-0.12,34.57730321089646
19796,0,32.0,3.2,1.4,32.489412194785075
19797,0,40.0,2.4,-0.82,41.130447198770625
19798,0,37.0,3.1,2.44,36.757264183554916
19799,0,29.0,3.4,0.53,28.36397895081746
19800,0,32.0,3.7,1.76,32.489412194785075
19801,0,31.0,3.3,-0.56,30.41726256161723
19802,0,33.5,2.6,0.19,34.57730321089646
19803,0,33.0,2.7,1.35,32.489412194785075
19804,0,33.5,2.4,0.8,34.57730321089646
19805,0,35.0,2.8,0.31,34.57730321089646
19806,0,33.0,2.8,-0.07,32.489412194785075
19807,0,34.0,3.3,0.75,34.57730321089646
19808,0,37.0,3.1,0.55,36.757264183554916
19809,0,32.0,3.3,0.22,32.489412194785075
19810,0,35.0,3.1,-1.28,34.57730321089646
19811,0,39.0,3.1,0.48,38.91366637980439
19812,0,32.0,3.0,0.1,32.489412194785075
19813,0,34.0,3.0,0.43,34.57730321089646
19814,0,30.5,3.5,-0.41,30.41726256161723
19815,0,32.0,3.3,1.64,32.489412194785075
19816,0,31.5,3.1,-0.65,32.489412194785075
19817,0,40.0,2.7,0.8,41.130447198770625
19818,0,36.0,2.6,1.26,36.757264183554916
19819,0,42.0,2.5,-0.97,43.325316413348574
19820,0,38.0,3.0,1.62,38.91366637980439
19821,0,26.5,3.4,-1.36,26.35008146270513
19822,0,35.0,2.8,0.19,34.57730321089646
19823,0,33.5,3.0,0.39,34.57730321089646
19824,0,34.0,3.0,-0.75,34.57730321089646
19825,0,35.0,3.4,-0.19,34.57730321089646
19826,0,34.0,2.9,1.01,34.57730321089646
19827,0,37.0,2.4,1.26,36.757264183554916
19828,0,34.0,3.1,1.43,34.57730321089646
19829,0,31.5,3.4,-0.92,32.489412194785075
19830,0,34.0,3.3,-1.91,34.57730321089646
19831,0,35.0,3.0,-0.29,34.57730321089646
19832,0,42.0,3.1,0.5,43.325316413348574
19833,0,39.0,3.2,0.49,38.91366637980439
19834,0,33.0,3.2,-1.25,32.489412194785075
19835,0,38.0,3.1,-1.04,38.91366637980439
19836,0,41.0,3.9,2.49,41.130447198770625
19837,0,40.0,3.1,-0.63,41.130447198770625
19838,0,36.0,3.3,0.93,36.757264183554916
19839,0,36.0,3.1,0.99,36.757264183554916
19840,0,46.0,3.4,0.79,47.13221707128243
19841,0,46.0,2.6,0.1,47.13221707128243
19842,0,36.0,3.4,-0.07,36.757264183554916
19843,0,33.0,3.5,0.27,32.489412194785075
19844,0,36.0,3.2,1.78,36.757264183554916
19845,0,37.0,3.2,-0.79,36.757264183554916
19846,0,39.0,3.1,-0.25,38.91366637980439
19847,0,34.0,3.3,0.2,34.57730321089646
19848,0,37.0,3.1,-1.11,36.757264183554916
19849,0,36.0,3.6,0.45,36.757264183554916
19850,0,36.0,3.6,-1.15,36.757264183554916
19851,0,35.0,3.2,-1.33,34.57730321089646
19852,0,42.0,2.9,0.43,43.325316413348574
19853,6,26.0,3.0,-1.4,26.636681070820824
19854,0,40.0,3.4,0.45,41.130447198770625
19855,0,40.0,2.9,0.64,41.130447198770625
19856,3,28.0,2.9,-1.4,29.368116621576966
19857,0,33.5,3.5,0.33,34.57730321089646
19858,0,37.0,3.2,-0.52,36.757264183554916
19859,0,43.0,3.4,1.93,43.325316413348574
19860,0,39.0,3.0,-0.73,38.91366637980439
19861,0,39.0,3.6,1.68,38.91366637980439
19862,0,40.0,3.5,-1.25,41.130447198770625
19863,2,38.0,2.4,1.03,38.92157329601039
19864,0,39.0,3.7,-0.34,38.91366637980439
19865,2,31.5,2.9,-1.56,32.913069434113176
19866,0,38.0,3.2,0.16,38.91366637980439
19867,0,37.0,3.6,1.1,36.757264183554916
19868,0,36.0,3.3,-0.48,36.757264183554916
19869,0,37.0,3.1,0.49,36.757264183554916
19870,0,44.0,3.5,1.62,45.28817965263296
19871,0,35.0,3.5,-1.75,34.57730321089646
19872,7,31.5,3.1,-1.0,33.24944463254971
19873,0,39.0,3.2,0.77,38.91366637980439
19874,0,41.0,3.0,0.08,41.130447198770625
19875,2,41.0,2.9,-1.71,41.0263556823405
19876,0,35.0,3.1,0.56,34.57730321089646
19877,0,37.5,3.0,0.81,38.91366637980439
19878,0,42.0,3.1,-1.06,43.325316413348574
19879,0,37.0,3.6,0.87,36.757264183554916
19880,0,33.0,3.1,-0.71,32.489412194785075
19881,0,40.0,3.3,1.1,41.130447198770625
19882,0,38.0,3.4,-0.03,38.91366637980439
19883,0,45.0,3.3,0.74,45.28817965263296
19884,0,36.5,3.8,0.6,36.757264183554916
19885,6,40.0,2.8,1.41,41.07243325878752
19886,0,37.0,3.8,1.31,36.757264183554916
19887,2,34.5,3.3,-1.17,35.0
19888,0,39.0,3.5,0.24,38.91366637980439
19889,0,35.0,2.9,-0.25,34.57730321089646
19890,0,34.0,3.5,-0.11,34.57730321089646
19891,0,35.0,3.7,0.43,34.57730321089646
19892,0,39.0,3.5,-0.15,38.91366637980439
19893,0,34.5,3.2,1.3,34.57730321089646
19894,0,39.0,3.7,0.02,38.91366637980439
19895,0,28.0,3.3,-1.04,28.36397895081746
19896,0,31.0,2.7,1.75,30.41726256161723
19897,0,26.5,3.6,1.54,26.35008146270513
19898,0,33.0,3.0,-0.63,32.489412194785075
19899,0,31.0,2.8,-0.68,30.41726256161723
19900,0,30.0,3.3,-0.41,30.41726256161723
19901,1,34.0,3.9,-0.34,35.457271342452515
19902,0,28.0,3.2,0.23,28.36397895081746
19903,2,36.5,2.9,0.64,36.970070962174326
19904,0,31.0,3.1,-0.75,30.41726256161723
19905,0,28.0,3.1,0.9,28.36397895081746
19906,0,29.0,3.0,-0.02,28.36397895081746
19907,0,28.0,3.3,0.28,28.36397895081746
19908,0,31.0,2.9,1.12,30.41726256161723
19909,0,28.0,3.0,-0.58,28.36397895081746
19910,0,36.0,2.9,0.17,36.757264183554916
19911,0,30.0,3.0,1.1,30.41726256161723
19912,0,33.0,2.6,-0.98,32.489412194785075
19913,0,34.0,2.7,0.34,34.57730321089646
19914,0,29.5,2.9,-0.75,30.41726256161723
19915,0,32.0,3.0,0.98,32.489412194785075
19916,0,33.5,2.6,1.6,34.57730321089646
19917,0,28.0,3.2,1.32,28.36397895081746
19918,0,27.0,3.3,-0.59,26.35008146270513
19919,0,30.0,3.1,0.48,30.41726256161723
19920,0,28.0,3.2,0.26,28.36397895081746
19921,0,33.0,2.9,0.09,32.489412194785075
19922,0,27.0,3.2,0.62,26.35008146270513
19923,0,35.0,2.7,1.49,34.57730321089646
19924,0,38.0,3.6,2.26,38.91366637980439
19925,0,36.0,3.0,0.9,36.757264183554916
19926,0,31.0,3.4,-0.18,30.41726256161723
19927,0,30.0,2.7,-0.5,30.41726256161723
19928,0,31.0,2.8,-0.39,30.41726256161723
19929,0,31.0,3.1,1.08,30.41726256161723
19930,0,31.0,3.1,-0.32,30.41726256161723
19931,0,30.0,3.3,0.75,30.41726256161723
19932,0,31.0,2.7,0.33,30.41726256161723
19933,0,32.0,2.9,0.8,32.489412194785075
19934,0,27.5,3.1,-0.02,28.36397895081746
19935,0,27.75,3.6,0.55,28.36397895081746
19936,0,30.0,3.0,0.26,30.41726256161723
19937,0,33.0,3.0,0.41,32.489412194785075
19938,0,31.0,3.1,0.89,30.41726256161723
19939,0,33.0,2.4,0.12,32.489412194785075
19940,0,38.0,3.4,-0.17,38.91366637980439
19941,0,32.0,3.4,0.75,32.489412194785075
19942,0,23.5,2.8,-1.63,24.314810269694096
19943,0,45.0,2.7,1.42,45.28817965263296
19944,0,42.0,3.5,0.24,43.325316413348574
19945,0,38.0,3.0,-0.26,38.91366637980439
19946,0,38.0,3.5,0.84,38.91366637980439
19947,3,43.0,2.5,0.43,43.82847167261424
19948,0,36.0,3.3,-0.26,36.757264183554916
19949,0,39.0,3.4,0.75,38.91366637980439
19950,0,38.0,3.1,0.63,38.91366637980439
19951,0,38.0,3.9,0.43,38.91366637980439
19952,4,42.0,2.7,-0.6,43.60299494094282
19953,0,39.0,3.0,-0.48,38.91366637980439
19954,0,34.0,4.0,1.01,34.57730321089646
19955,2,33.0,3.4,-0.36,32.913069434113176
19956,0,39.0,3.8,1.85,38.91366637980439
19957,0,44.0,2.7,0.22,45.28817965263296
19958,7,30.0,2.9,-1.59,31.17260254356586
19959,6,39.0,3.2,0.17,39.16597205575577
19960,0,37.5,3.1,-0.38,38.91366637980439
19961,0,41.0,3.2,0.46,41.130447198770625
19962,0,38.0,3.0,0.24,38.91366637980439
19963,0,45.0,3.5,0.15,45.28817965263296
19964,0,37.0,3.8,0.77,36.757264183554916
19965,0,33.0,2.4,-0.96,32.489412194785075
19966,0,40.0,3.0,-0.43,41.130447198770625
19967,0,35.0,3.6,0.96,34.57730321089646
19968,0,36.0,3.5,2.09,36.757264183554916
19969,6,36.0,3.7,-0.53,36.785484954174954
19970,0,42.0,3.3,0.12,43.325316413348574
19971,0,32.0,3.1,-0.17,32.489412194785075
19972,7,39.0,2.7,-0.38,39.33812221870734
19973,0,38.0,3.1,0.84,38.91366637980439
19974,0,43.0,3.2,-0.79,43.325316413348574
19975,0,41.0,3.5,-0.48,41.130447198770625
19976,0,37.0,3.6,0.79,36.757264183554916
19977,4,34.0,3.6,0.31,35.0820453505715
19978,0,40.0,3.9,1.59,41.130447198770625
19979,0,38.0,3.5,0.99,38.91366637980439
19980,0,34.5,3.5,0.7,34.57730321089646
19981,3,27.0,3.1,-0.79,27.220225239564655
19982,3,24.0,3.4,-1.49,25.203060752685662
19983,6,36.0,3.5,-0.19,36.785484954174954
19984,0,42.0,3.1,-0.19,43.325316413348574
19985,3,38.0,3.8,0.67,39.35429560808496
19986,3,27.0,3.2,-1.51,27.220225239564655
19987,2,37.75,3.1,0.1,38.92157329601039
19988,0,38.0,3.2,-0.82,38.91366637980439
19989,0,39.0,3.1,0.22,38.91366637980439
19990,3,28.0,2.8,-1.9,29.368116621576966
19991,0,39.0,2.5,1.61,38.91366637980439
19992,0,38.0,3.1,0.6,38.91366637980439
19993,0,41.0,3.2,0.31,41.130447198770625
19994,0,45.0,2.6,0.07,45.28817965263296
19995,0,31.0,2.7,-2.02,30.41726256161723
19996,6,35.25,3.3,0.22,36.785484954174954
19997,3,28.5,3.4,-0.7,29.368116621576966
19998,0,41.0,3.6,0.03,41.130447198770625
19999,0,27.5,3.3,-1.49,28.36397895081746
20000,2,42.0,2.7,-0.5,43.244136321479594
20001,0,27.0,3.1,-0.82,26.35008146270513
20002,0,46.0,2.9,-0.86,47.13221707128243
20003,0,39.0,3.6,-0.02,38.91366637980439
20004,0,33.0,3.2,1.06,32.489412194785075
20005,0,38.0,3.2,-0.55,38.91366637980439
20006,0,41.0,3.5,1.88,41.130447198770625
20007,0,36.0,3.3,-0.17,36.757264183554916
20008,0,45.0,3.3,0.75,45.28817965263296
20009,0,46.0,3.3,-0.29,47.13221707128243
20010,0,33.0,2.7,1.37,32.489412194785075
20011,7,33.0,3.2,1.25,33.24944463254971
20012,0,36.0,2.9,-0.74,36.757264183554916
20013,0,36.0,3.4,-2.04,36.757264183554916
20014,0,38.0,3.0,-0.55,38.91366637980439
20015,0,37.0,3.3,0.29,36.757264183554916
20016,0,48.0,2.5,-0.46,49.0
20017,0,40.0,3.1,-0.12,41.130447198770625
20018,0,39.0,3.6,0.52,38.91366637980439
20019,3,26.0,3.3,-0.75,27.220225239564655
20020,0,48.0,3.2,2.06,49.0
20021,0,41.0,3.7,-0.18,41.130447198770625
20022,0,33.0,3.4,-2.29,32.489412194785075
20023,0,38.0,3.3,0.35,38.91366637980439
20024,0,46.0,3.2,2.61,47.13221707128243
20025,0,39.0,3.1,1.25,38.91366637980439
20026,0,39.0,2.9,-1.41,38.91366637980439
20027,0,37.0,3.5,-0.16,36.757264183554916
20028,0,38.0,3.2,0.17,38.91366637980439
20029,0,34.0,3.4,-0.93,34.57730321089646
20030,0,39.0,3.2,-0.67,38.91366637980439
20031,0,38.0,3.9,1.69,38.91366637980439
20032,0,42.0,4.0,1.64,43.325316413348574
20033,0,36.0,3.5,0.5,36.757264183554916
20034,0,43.0,3.7,-1.26,43.325316413348574
20035,0,38.0,3.1,-2.49,38.91366637980439
20036,0,34.0,3.8,0.28,34.57730321089646
20037,0,37.0,3.3,1.16,36.757264183554916
20038,0,37.0,3.2,-0.97,36.757264183554916
20039,0,38.0,3.0,-0.95,38.91366637980439
20040,6,37.0,3.9,-0.05,36.785484954174954
20041,0,33.0,3.6,-0.34,32.489412194785075
20042,0,37.0,3.1,0.65,36.757264183554916
20043,0,44.0,3.0,-0.27,45.28817965263296
20044,0,42.0,3.1,2.08,43.325316413348574
20045,0,37.0,2.7,0.06,36.757264183554916
20046,0,42.0,3.1,0.04,43.325316413348574
20047,0,43.0,3.0,0.48,43.325316413348574
20048,0,47.0,3.1,0.39,47.13221707128243
20049,0,36.0,3.7,-0.18,36.757264183554916
20050,0,39.0,3.3,0.15,38.91366637980439
20051,0,34.0,3.5,-1.99,34.57730321089646
20052,0,39.0,3.9,0.54,38.91366637980439
20053,0,38.0,3.1,1.23,38.91366637980439
20054,0,27.0,2.8,-1.3,26.35008146270513
20055,0,44.0,3.4,0.54,45.28817965263296
20056,0,46.0,3.7,1.58,47.13221707128243
20057,0,38.0,3.9,0.04,38.91366637980439
20058,0,37.0,3.8,1.49,36.757264183554916
20059,0,33.0,3.6,2.02,32.489412194785075
20060,0,36.0,3.6,-0.53,36.757264183554916
20061,0,39.0,3.1,-0.38,38.91366637980439
20062,0,39.0,3.0,-0.4,38.91366637980439
20063,0,38.0,3.7,0.52,38.91366637980439
20064,0,39.0,3.5,-0.14,38.91366637980439
20065,0,36.0,3.5,0.3,36.757264183554916
20066,0,40.0,2.9,-0.27,41.130447198770625
20067,0,41.0,2.5,-0.51,41.130447198770625
20068,3,40.0,3.0,-0.82,41.524024303598765
20069,0,36.0,3.7,0.04,36.757264183554916
20070,0,41.0,3.3,-0.38,41.130447198770625
20071,0,38.0,2.9,0.32,38.91366637980439
20072,0,38.0,3.4,-0.34,38.91366637980439
20073,0,34.0,3.5,-0.07,34.57730321089646
20074,0,37.0,3.8,1.78,36.757264183554916
20075,0,37.0,3.0,0.37,36.757264183554916
20076,0,36.0,3.2,-0.34,36.757264183554916
20077,0,35.0,3.3,-1.81,34.57730321089646
20078,0,42.0,3.4,0.72,43.325316413348574
20079,0,42.0,2.4,0.81,43.325316413348574
20080,0,45.0,2.8,-0.14,45.28817965263296
20081,0,40.0,2.6,0.39,41.130447198770625
20082,0,34.0,3.4,0.06,34.57730321089646
20083,0,37.0,3.2,-0.29,36.757264183554916
20084,2,31.0,3.7,-0.8,30.6935219105224
20085,0,35.0,3.4,-0.05,34.57730321089646
20086,0,40.0,3.8,1.4,41.130447198770625
20087,0,40.0,3.8,0.57,41.130447198770625
20088,0,34.0,3.7,-0.07,34.57730321089646
20089,0,40.0,3.6,0.57,41.130447198770625
20090,0,37.0,3.2,-1.02,36.757264183554916
20091,0,42.0,2.0,-0.47,43.325316413348574
20092,0,33.0,3.8,1.2,32.489412194785075
20093,0,40.0,3.5,-0.05,41.130447198770625
20094,0,42.0,3.4,-0.95,43.325316413348574
20095,0,42.0,3.9,0.32,43.325316413348574
20096,0,39.0,3.6,0.06,38.91366637980439
20097,0,38.0,3.4,0.37,38.91366637980439
20098,0,41.0,3.9,0.96,41.130447198770625
20099,0,39.0,3.3,0.79,38.91366637980439
20100,0,38.5,3.9,1.62,38.91366637980439
20101,0,40.0,3.1,-1.22,41.130447198770625
20102,0,38.0,3.7,-0.73,38.91366637980439
20103,3,36.0,4.0,-0.47,37.54798150639539
20104,0,37.0,3.1,-0.31,36.757264183554916
20105,0,40.0,3.2,0.13,41.130447198770625
20106,3,33.0,2.8,0.24,33.544646013045195
20107,0,39.0,2.8,-0.36,38.91366637980439
20108,0,35.0,3.3,0.96,34.57730321089646
20109,0,35.0,3.3,-0.73,34.57730321089646
20110,0,41.0,3.5,1.14,41.130447198770625
20111,0,44.0,3.3,0.45,45.28817965263296
20112,0,41.0,3.7,0.12,41.130447198770625
20113,0,36.0,3.9,-0.44,36.757264183554916
20114,0,39.0,3.5,0.84,38.91366637980439
20115,0,39.0,3.8,0.71,38.91366637980439
20116,0,42.0,3.4,-0.5,43.325316413348574
20117,0,40.0,3.6,-0.59,41.130447198770625
20118,0,34.0,3.9,-0.24,34.57730321089646
20119,0,38.0,3.7,-1.11,38.91366637980439
20120,0,39.0,4.0,0.45,38.91366637980439
20121,0,44.0,3.3,1.53,45.28817965263296
20122,0,39.0,3.6,0.08,38.91366637980439
20123,0,43.0,3.8,0.67,43.325316413348574
20124,0,36.0,3.8,2.12,36.757264183554916
20125,0,38.0,3.7,-0.83,38.91366637980439
