race,LSAT,UGPA,ZFYA,uuid
0,44.0,3.1,0.38,202821106468284348899708925270898266019
0,31.0,2.9,-1.2,171765693587056808689089741358057702578
0,40.0,2.6,0.19,202068434406335982910732150133287155594
3,28.0,3.7,-1.58,302422858701642346594957520750873020935
0,37.0,3.4,-1.18,101925839143348382029372747225098642713
0,41.0,3.2,0.19,35082305359488794481504629570428337114
0,41.0,3.2,-1.57,38195111784702174017049398471711569349
0,40.0,3.2,-0.2,111922798367563648063237977076050516866
0,42.0,3.8,1.29,295201017541127976647496949063017599613
0,35.75,3.7,0.5,177064051658789299353359813482754271704
0,32.0,3.4,-0.9,94279211762617191608220368840736445803
0,34.0,2.8,0.02,330476906358602368913749814840327306857
0,35.0,3.6,-1.04,245248093346831593066950804212084823697
0,47.0,3.2,0.45,80377511257683193078422796386523197839
0,37.0,3.0,-0.32,237900348415080856602011938582597999210
3,31.5,3.8,-1.08,73158973861639969979520832957075407506
3,27.0,4.0,-2.12,277471427671821328142305349355960745972
0,42.0,3.7,-0.97,335084236501802117333233682731069564420
0,48.0,3.8,0.92,293976424644656932426381453073479304487
0,44.0,3.6,0.75,92423009807075570113768600523743775231
0,47.0,3.9,-0.27,206365140111727666841669703042484218442
0,32.5,2.8,0.33,200390221448168950752722376223051266799
0,30.0,2.7,-0.01,220364359922042860426767175522741163913
0,34.0,2.5,0.3,253080138767361404330348063599606610260
0,42.0,2.4,2.13,82127226647659423193220408698638709222
4,29.0,2.6,-0.64,263355250574227150468982278694058680703
0,32.0,3.1,0.53,160793043296085220676239710703529041911
3,22.0,2.8,-1.33,333548384692767390957510717122423801411
4,24.0,3.1,0.19,328202228668591350121573408682831861752
0,35.0,3.1,-0.73,203437409288601403648321138945620853866
3,24.0,2.5,-1.47,339806964802199268010526770466285107582
0,37.0,2.5,1.39,65544962542936282744534962517535716698
0,34.5,2.7,0.19,225746322564650849663678880806526807154
4,29.5,3.0,0.59,301414871746057671043914623899796130230
0,35.0,2.4,0.59,19726928837669338162912838649125765465
0,30.0,3.1,-0.1,209875710358581504523963195778736314432
0,34.0,2.7,1.76,163809807511234216317192653385906689348
0,37.0,2.4,-0.5,257947434103233304752367180174563957917
0,32.0,2.6,0.73,247231948565077342396894935891284337053
0,43.0,3.2,1.47,123792486101530674901089030120136686176
4,35.0,2.8,-0.24,86164670447627497739235838090969340653
0,34.0,2.4,-0.9,64595017576871618833327278179678725677
0,32.0,3.5,0.53,324945783098584358606177891417886753713
0,34.0,2.2,0.16,322253796095572693420160243860188830146
4,28.0,2.9,0.99,212523739876369106177149837233034742153
0,34.0,2.8,-0.36,244875917327942811765873166843485375512
0,32.5,2.5,0.1,336045569432183216234609893192744487806
4,35.0,2.9,-0.16,333742052560814447621435012801070400935
0,33.0,2.5,-1.27,66420934695427378930770998027912291936
0,37.0,2.0,0.7,156371843929351341597306441726518181472
4,33.0,2.5,2.28,166298126001027208540275041299251732583
3,28.0,2.4,-0.04,295248123248231922823343593147429110749
4,31.0,3.0,1.45,62663991637852080415484231762867485267
0,32.0,2.7,0.99,313388355661787235206391130185951940513
0,35.0,2.7,0.7,126109524258501613104216864818641078058
0,32.0,3.0,-0.84,102405373074550811190420136971937247475
0,36.0,3.0,1.27,327055868092681261633236952114351543643
4,30.0,2.9,-0.21,82127269050952615871698753240166438913
0,30.0,2.6,0.39,31946259629554876775250201706373632671
2,29.0,2.5,-1.44,112080315021934729167465146537882605683
7,30.0,3.0,0.16,108310429806275046966019731192728781756
4,28.0,3.0,-0.16,49620040316760967071545920005242032618
0,34.0,3.1,0.04,126387383828269101695969427720504442960
4,32.0,3.2,0.64,94788752424808401208288990291056362365
4,28.0,3.1,-1.27,199153651424922158055831252852067865509
0,34.0,2.5,-0.99,196456922853022803036522293701212676946
0,35.0,2.6,0.73,214711317784895091205075191650824672611
3,23.0,2.5,-1.27,65657415277847352632636829105592909544
0,31.0,2.9,-0.84,34598213524382624054037064237667076103
4,33.0,2.9,-1.04,63364966737670222009336582377870568905
3,22.0,2.6,-1.19,209099774545552712929233635720548145926
0,33.0,2.9,0.04,113256234744420545344232525573214372060
4,34.0,2.8,0.93,210956350894210282186268651693936802734
0,31.5,2.5,-0.44,246304767711606981609535013410366118293
0,30.0,3.1,-0.44,166656152433524177143698293163817869772
0,36.0,3.0,3.25,331903156207918551735658347695437991979
4,38.0,3.7,1.27,317704897730678025350813175877314758788
0,32.0,3.3,0.3,12871639156519452249574193273287184821
0,32.0,2.7,-0.3,329263954821125852389042768204478211315
4,28.25,2.4,-0.1,106096789008515648847118538457187727327
6,34.0,2.7,-0.24,32798466091706220854538888470733753998
4,31.0,3.0,0.16,130323479292050646674929300397824767417
0,30.5,3.3,1.76,272127449557317801403524720882639105180
4,33.0,3.0,-0.01,226255163265031755249863343103136211639
0,33.0,2.3,-0.73,276488528820719580590045520286681248653
4,31.5,3.3,1.07,19856944542494749929125925989388323544
0,31.0,2.9,0.7,168772040219222025049905095906985664659
0,29.5,3.0,-1.64,127247531472753930328875820343253140337
4,29.0,2.7,0.44,200766659548527688504866036582890570841
0,31.0,2.7,0.39,324513346823490834653123694574752113590
0,33.0,2.8,0.59,91565805655331126548889800369190438143
0,32.0,3.1,0.85,250386845165406750270969556241367863868
0,38.0,2.4,-0.44,119278946172326058008064117547092466364
0,38.0,2.4,1.73,200916589441388955669397783326637080222
0,26.0,2.6,-0.73,308489318915966231468532565515637954003
4,32.5,2.9,-1.04,125448857033894797326289552717624449053
0,30.0,3.2,1.27,217629328314216135796565485863175370127
0,31.0,2.9,0.59,86042258270682893827259847624415068713
0,32.5,2.8,-0.73,321123201147353817893590834220311259803
0,37.0,2.5,1.19,263472930684380520927345285299070638198
4,35.0,2.3,0.44,119861483251751478307697867116036716317
0,36.0,2.8,0.24,142379658792591982184378021786706732573
0,33.0,2.9,0.04,225082654734330709549491796345552454092
0,35.0,2.4,0.04,159812967476544613721912020753547910533
0,40.0,2.4,1.27,300915511687014375161144382948197604152
0,34.0,2.5,-0.3,271577991099584855704152925360603856882
0,33.0,2.9,1.62,138850919588203428047391808853065746727
0,33.0,2.6,-0.56,5315603844255248379811114692764504441
4,35.0,2.9,0.59,271441752678391439279647843756731626410
0,35.0,2.7,-0.56,211632610988422949549028320324909861307
0,30.0,3.5,-0.44,222295128982423374480214109444471029803
0,33.0,2.9,-0.39,141747156859603906612420804892926460168
0,33.0,2.9,-0.04,117096859952519608047794784466522428214
0,34.0,2.5,0.5,87517516221990066697133662031204035932
0,33.5,2.1,-0.9,52367726510314391614152441519255751000
0,28.0,2.6,-0.3,335805466964670059227941147429956958391
0,23.25,3.1,-1.24,229826828836714409569717202101953236963
3,21.0,2.5,-1.64,154792798707707866450467096615572311216
0,32.0,2.6,0.5,150198911916708615886572134647534651177
0,35.5,2.3,-0.44,197230960993185227992887139956065415847
4,33.0,2.8,-0.44,78693054934931020905609555070134348212
0,35.0,2.7,1.13,80548056115499235335667963189196881425
7,30.0,2.8,1.39,301395389176517912007996120928886316259
0,32.0,3.0,-1.04,295330337564417458803888129585499772129
3,23.0,2.3,0.44,26776251261174706297067783036307451584
0,37.0,3.0,2.28,162367413721782924236565943909278428156
0,36.0,3.1,1.33,104428865574176712197911063057473023976
0,33.75,3.0,-0.44,107629315720839560541335141939415656024
4,30.0,3.4,0.3,65103500334843769646184737671043546275
0,33.0,2.5,-0.64,12129171792256067559753733996047126836
4,22.0,3.3,-1.44,272394148911996970376962603186536610682
0,30.0,3.7,1.67,15711248409303326083577236789146075872
3,22.5,1.9,-0.79,57225757866769051767516396018994571253
0,31.0,3.2,-0.04,34548636798529024047870723582185892235
4,27.0,3.2,-1.33,179176669554402740203053122270657397430
0,34.5,2.7,-0.16,238366232821584966868280722440186168738
4,39.0,2.8,0.7,67274912601328443829242410572697779369
0,26.0,2.6,-0.3,315943329172640096117565526126700767551
6,35.0,3.0,-0.9,115737760023130317044251705874036399753
0,31.0,3.3,0.53,276916959941037047883889313125452819028
0,34.0,3.0,0.87,26100553244376544159449847880047695384
0,32.0,2.5,-0.3,229113725063498036472323537942252585259
0,34.0,2.4,0.19,223736299594803534605555715865735338195
0,34.5,2.4,-0.99,307089876610138757625272924670951780729
0,32.0,3.0,0.93,125178943987126323949667033327514087771
0,33.0,2.7,0.73,112006631282193951854182173181731931736
0,32.5,2.4,0.3,26352276987317448048518615780586027213
4,28.5,3.0,-1.1,11087760335421702997595841942318122341
0,30.0,3.1,-0.39,60732793442983118360714493046076713958
0,34.0,2.5,-0.1,198299225424901942132948765509628093053
0,35.0,2.6,1.07,304534464072784969590819522973930833378
4,25.0,3.6,0.33,273310267532671732228131612192266839800
0,32.0,3.0,0.44,44377094402751205455616912464121741601
0,32.0,2.8,-0.16,242224294823576610736505710727857477525
0,31.0,2.9,-0.16,125065437992944228528338465770081461406
0,34.0,3.5,0.78,52408573885562633324998986685236422390
0,26.0,2.6,-0.05,294440567751063863980092965332173925810
0,30.0,2.7,-0.24,20050308761222397148398526680812136384
0,28.0,2.9,-0.3,181860925627646521211660918502100788824
3,31.0,3.9,1.25,296302969173402863639396422249607514058
0,27.0,2.7,-0.39,30001127929760768473125778072814236236
0,33.0,3.2,1.41,180636697035256672014453455316545172155
0,37.0,3.8,0.01,1311047961935572669293244035335501241
0,26.5,2.6,0.65,264478739752960057546135344486727016828
0,27.0,2.7,1.59,64678399338621538501690638893499050305
0,25.0,3.1,-0.39,37579859133445878297544114800291500299
0,27.0,2.7,-1.19,41910742415908404672255667762951255385
0,31.0,3.9,-0.05,108506333992355770470524851600170666413
0,35.0,3.1,1.84,131543512488649882719368432321183250932
1,26.0,2.5,-0.08,249865730227424140284349670778679000062
0,29.0,2.3,0.17,46228083937271788647082390659298950857
0,33.0,2.6,1.19,151595839862087546011794456490339320645
0,31.0,3.1,0.65,139173881644544977110664889084454010948
0,31.0,2.7,-1.28,283303887411751117781389434690910967743
0,36.0,2.6,-0.76,290281088725922383439606268980233773649
0,32.0,1.9,-0.39,180073548540136275495464438382333382165
0,34.0,3.7,2.23,251312179314822586182170697938186468541
0,37.0,3.8,1.28,160385627192129616060631788150162269823
0,31.0,2.1,0.04,267224839314215635408475664054443317001
0,27.0,2.7,1.41,229747787394228006444514855979484296736
0,32.0,2.1,1.28,94707675698567178896447288448134465086
0,39.0,3.1,1.25,106686049226477712080845093743392381630
0,28.5,2.6,-0.24,75543206844354562102332978988346212100
0,30.5,3.2,1.71,7698768838406546861436182291493743133
0,37.0,2.4,-0.51,181574813308846481658459030271286990108
0,27.0,3.0,-0.94,238336412640258604839617876073028083767
0,27.0,2.6,0.47,187469673024414827122515111856395588958
0,30.0,3.4,0.82,263633172335830651787521731186771474181
0,27.0,3.1,-0.44,68666338186753683937667002631168153714
0,30.0,3.8,-0.21,126665020362109310266839391814319458867
0,27.0,2.6,-0.31,216506389816742019848524468233250560790
0,37.0,2.7,0.4,51796647171178226162924862633668447376
0,36.0,2.5,0.13,9829655413563088806931645099622532001
0,33.0,2.7,-1.23,143271946450618581199372704592335110927
0,32.0,2.5,-1.41,102857657258600183511512034035375295559
0,28.0,3.2,-0.31,339191546062051494617442010620431802441
0,33.0,2.8,-0.35,225300264027139669875551515584608399399
0,36.0,2.6,-0.85,164919878399523009547891130114715629979
0,32.0,3.9,0.94,111129450049361914268083602981267556751
0,35.0,3.2,1.93,154323494484861171563191086190130976036
0,29.0,2.8,-0.12,80601103974841072376609070872861103859
0,29.5,2.7,1.21,150697493276919770082160834319032538110
0,30.5,2.7,0.78,92041952843541145896189178081792751981
0,30.0,3.2,-0.14,150119711379160006208707144964677328606
0,42.0,3.8,-0.22,45923268395256380948408535419122938476
2,29.0,2.3,-1.16,294058317014579549933375866090292933984
0,46.0,2.9,1.26,41813490376299164168385588237943064755
0,28.0,3.4,0.24,104934673771720974485478381807725495647
0,40.0,3.6,-0.65,244206470427441952373899822104564097485
0,40.0,3.5,-0.83,185941844516278762088379740220582781053
0,34.0,3.4,0.55,133429536048236187772018266094417039592
1,38.0,2.6,-0.36,6426682236777497370725908364143946183
0,39.0,4.0,1.72,307051020552744286280195880695748005940
0,40.0,3.8,2.44,92649855141917132749702260978848202923
0,35.0,3.5,-0.14,78546319741230832348188455971977249650
0,27.0,3.9,-1.2,202297032460652522715978328206438743167
0,37.0,3.0,0.26,279235629173944272854110484951319297521
0,37.0,3.1,-0.69,235760552699172981597213283093685548793
0,42.0,3.4,0.7,81006720266142211175284307996157181058
0,36.0,3.8,1.79,166920852306185886304561774371262875675
0,35.0,3.4,-0.58,264988494873396892706735173817367805949
4,33.0,3.2,0.26,109702783235076151359358707580523544184
0,38.0,3.3,0.91,204903785321638797854643655991342343315
0,39.0,3.0,0.4,107584720607542399559216439301284901397
0,37.0,3.1,-0.65,296009161524960949520304571447344639269
0,35.0,3.4,1.97,196097599455032784807449508958309133745
0,40.0,3.3,1.39,127232639021933610770383404437913582650
0,40.0,3.4,1.32,245575467340229781366874022645772702342
0,34.0,3.4,1.17,69529507598676064797883806190475544506
2,33.0,3.3,-0.65,218659375178992455299284805500907389579
0,43.0,2.8,0.73,115692149351570312481351835909295668104
0,38.0,3.0,-0.03,154033250429397897889965131832580112042
0,32.0,3.3,-1.16,260475746529134083159595813696142628836
0,39.0,2.9,0.63,117906274136959368683861241821308566230
0,38.0,2.9,0.04,166006037217058671093576288800572230020
0,43.0,3.1,-0.21,175356711592754541615500025608082329027
5,32.0,3.3,-0.83,137027189125757014822309780464850248144
5,36.0,2.8,-1.52,6598052797227999264538233623620509031
0,39.0,2.9,0.22,166403316489392806293521288493173410444
0,38.5,3.2,1.72,82762545869798838352735011666357641576
0,34.0,3.9,0.48,329189798232205461973644971403343506140
0,38.0,3.1,-0.07,328781210992508313841756195386499220343
0,36.0,3.5,0.22,140508548642135190827565301443665783972
0,39.0,3.1,1.03,70893388179041683041379602993401009682
0,34.0,3.6,0.22,281772574604193262507213546389148667198
2,36.0,3.1,0.52,27804037252195481620955904510368871962
0,40.0,4.0,0.66,110121135799567397807119592991438828251
0,36.5,3.0,-0.72,103132937241652748496502279082338922616
3,34.0,2.5,-0.61,162228448573240300193556764321680790824
0,34.0,3.6,0.01,134924897969301147176486708068801176041
0,36.0,3.1,0.95,260918342469729241817876427428322117819
0,37.0,3.2,0.08,154067430282487958282923540382645840468
0,34.0,3.5,1.14,78847460143266067854720161778149855906
0,36.0,3.2,0.44,305274902172948698425371972459739287724
0,35.0,3.3,0.22,48776571529290731117475229646609721903
0,35.0,3.4,0.4,276423398323207390017642902173307011821
0,45.0,3.0,0.22,99127496263757996940507105985892487172
0,37.0,3.1,-0.8,28655948902802307853701381569945859882
0,40.0,3.9,1.28,78218862599434448374451134453774508562
0,36.0,3.6,-0.61,103904660634062510733483396417840436615
0,39.0,3.1,0.08,247833366746030003251871563081098863759
2,30.0,3.1,-0.29,288219951866083684319639108144928496366
0,37.0,3.2,-1.12,182336826926111480414277216318864798964
0,42.0,3.0,-0.69,159413811025940789442867680579591294013
0,34.0,3.5,1.14,202269773541604106702573957865774464142
0,34.0,3.3,0.3,84493529005919231820100043028128648375
0,38.0,3.2,-0.54,256723025187344841580525797777779398800
0,36.0,3.2,-1.23,5471411555387685428864300758304434961
0,36.0,3.2,0.37,159607027966637333980814576808979616135
0,40.0,3.1,0.19,199610439559640157197226065022839403639
0,41.0,3.7,0.88,85181258221734859861949162894499842692
0,41.0,3.6,2.19,42863483546980870956143787070338696858
0,37.0,3.4,0.08,157839321431457523197847144390646935057
0,34.0,3.8,0.44,18815410376359063506175354734542712314
0,35.0,3.4,2.08,126649057614527167093872006076479652760
0,42.0,3.2,-0.83,91446434314400822524160081145330232106
0,38.0,3.0,-0.25,218869794400864417730931058183602195132
0,33.0,3.0,0.59,129906669087354418641873732145227084823
0,32.0,3.2,-1.16,154504751910811083952161285222784967673
0,35.0,3.5,-0.9,40338293797085617952525830690850264428
0,38.0,3.3,-0.43,331895076035323155255290458272110016227
0,41.0,2.8,-1.12,124865620231913915236452920448550579045
0,36.0,4.0,0.88,112171514716083924215172753065150161602
5,31.0,3.4,1.17,43745832814372827959621496855366018619
0,37.5,3.3,-0.9,182562324525176655053261315717261939154
0,32.0,3.2,-0.66,86508159111149332141425408868095896390
0,32.0,2.9,-0.41,254410223417929138556450429884948125622
0,35.0,2.8,1.57,192635727871078763659800484423490230588
0,31.0,3.2,-1.04,222679355764822269429331865058345563499
0,37.0,3.7,2.53,204713455309355214961520704299004523911
4,32.0,3.8,-1.57,122547064210592724383936860718076161935
0,30.5,3.2,-1.72,46943134192725065315036428597976522117
0,31.0,3.3,-0.71,329438355805247916417836814756272699248
6,31.0,2.9,-0.74,135563090027041322046786411634380442004
0,28.5,3.3,-0.25,299287588306953665432811341508362564442
5,33.0,3.0,-0.84,217809582281781719051656376768644722453
0,28.0,3.2,0.0,303054587399187880712710911322804518224
0,29.5,3.1,0.66,118123970136094620669255756648192122226
0,28.0,3.2,0.1,49734697909286365211379608287190659105
0,35.0,3.6,0.2,232577986594746509500699040061622840881
0,48.0,2.9,0.15,298805201512273538974207332929528382597
0,33.0,2.9,1.27,17917308492692940015782560526142717135
0,37.0,2.8,-0.71,118844242241051403639498299647206177148
0,30.0,3.2,-0.71,320952105570818017874174378407311691082
0,39.0,3.3,0.91,129347198049261981142781806968108932902
0,31.0,3.2,-0.1,232281216653896040627002830680773660394
0,33.0,2.9,-0.96,187519350132074805269310268258230004245
0,31.5,3.2,0.05,108100636837819939681880475329864247632
0,40.0,3.1,0.84,234356565008824981896860807109805277251
0,43.0,3.2,-0.84,63435212813291709637252450984753616685
0,35.0,2.8,-0.81,193584544840967153935398763645177128971
0,32.5,3.2,0.4,264122160503981235087471454289618692147
0,34.0,3.5,0.18,68285105013998697110215819944577009065
