,sex,LSAT,UGPA,ZFYA,fairScore
20888,1,23.0,2.6,-1.42,22.685237964276627
20889,0,45.0,3.5,-0.29,45.23413352842084
20890,0,47.0,3.3,1.03,47.09820080732016
20891,1,41.0,3.4,0.12,41.67656281304559
20892,0,41.0,3.7,-0.44,40.721656787614336
20893,0,43.0,3.5,0.71,43.19111506898679
20894,1,36.0,3.5,0.12,37.365151536881505
20895,0,36.0,3.9,0.88,36.41346478420596
20896,0,42.0,3.1,0.59,43.19111506898679
20897,0,40.0,3.9,-0.02,40.721656787614336
20898,0,40.0,3.4,-0.2,40.721656787614336
20899,1,41.0,3.4,0.88,41.67656281304559
20900,1,46.0,3.8,1.74,47.613943188290406
20901,0,25.0,3.1,-1.62,23.563039570258294
20902,1,34.0,3.9,0.03,35.17017203352973
20903,0,33.0,3.4,-0.2,32.017492169171646
20904,0,43.0,3.3,-0.76,43.19111506898679
20905,0,28.0,2.8,-1.93,27.650038935489906
20906,0,29.0,2.6,-2.18,27.650038935489906
20907,1,37.0,3.5,-1.1,37.365151536881505
20908,1,42.0,3.0,-1.05,43.892828873340214
20909,1,37.0,3.4,1.22,37.365151536881505
20910,0,29.5,2.3,-1.42,29.843534062096946
20911,0,39.0,2.7,-1.66,38.59153295217082
20912,0,32.0,2.6,-1.2,32.017492169171646
20913,0,38.0,3.7,-0.64,38.59153295217082
20914,0,42.0,3.6,0.07,43.19111506898679
20915,0,41.0,3.7,1.81,40.721656787614336
20916,0,41.0,3.2,-1.0,40.721656787614336
20917,0,38.0,3.3,-0.29,38.59153295217082
20918,0,37.0,3.4,-0.24,36.41346478420596
20919,1,38.0,3.6,-0.15,39.50881179099064
20920,1,40.0,3.7,-0.91,41.67656281304559
20921,0,44.0,3.2,1.05,45.23413352842084
20922,0,38.0,3.9,0.66,38.59153295217082
20923,1,41.0,3.9,0.59,41.67656281304559
20924,0,39.0,3.3,-0.76,38.59153295217082
20925,0,40.0,3.2,-1.0,40.721656787614336
20926,0,39.0,3.3,-0.39,38.59153295217082
20927,0,46.0,3.1,-0.29,47.09820080732016
20928,0,31.0,3.6,0.39,29.843534062096946
20929,0,42.0,3.8,0.51,43.19111506898679
20930,1,42.0,3.7,0.54,43.892828873340214
20931,1,36.0,3.9,-0.64,37.365151536881505
20932,1,42.0,3.5,-0.07,43.892828873340214
20933,1,43.0,3.8,-0.15,43.892828873340214
20934,0,38.0,3.4,-0.39,38.59153295217082
20935,1,41.0,3.0,0.37,41.67656281304559
20936,0,39.0,3.5,0.64,38.59153295217082
20937,1,43.0,3.1,-0.39,43.892828873340214
20938,0,40.0,2.6,-0.76,40.721656787614336
20939,1,42.0,3.2,-0.39,43.892828873340214
20940,0,48.0,3.1,-0.91,49.0
20941,1,39.0,3.7,-0.39,39.50881179099064
20942,0,43.0,3.4,1.74,43.19111506898679
20943,0,41.0,4.0,-0.2,40.721656787614336
20944,1,37.0,3.8,1.4,37.365151536881505
20945,0,40.0,3.5,-0.07,40.721656787614336
20946,1,41.0,3.7,0.47,41.67656281304559
20947,0,37.0,3.4,-0.34,36.41346478420596
20948,0,42.0,3.6,0.78,43.19111506898679
20949,0,42.0,3.1,-0.86,43.19111506898679
20950,0,37.0,3.3,-0.64,36.41346478420596
20951,0,47.0,3.8,1.2,47.09820080732016
20952,0,41.0,3.6,1.08,40.721656787614336
20953,0,43.0,3.6,0.37,43.19111506898679
20954,0,39.0,3.2,-0.71,38.59153295217082
20955,1,32.0,2.9,-0.54,32.921753595657464
20956,0,40.0,3.5,0.88,40.721656787614336
20957,0,38.0,3.9,-0.15,38.59153295217082
20958,0,41.0,3.7,0.47,40.721656787614336
20959,0,42.0,3.4,1.08,43.19111506898679
20960,0,42.0,3.2,0.64,43.19111506898679
20961,0,41.0,3.8,0.78,40.721656787614336
20962,1,24.0,2.9,-2.13,24.76502944831482
20963,0,39.0,4.0,1.59,38.59153295217082
20964,1,45.0,3.0,-0.26,45.97197194861029
20965,0,29.0,3.4,-0.64,27.650038935489906
20966,1,41.0,3.0,0.27,41.67656281304559
20967,1,33.0,3.7,0.15,32.921753595657464
20968,0,38.0,2.7,-1.04,38.59153295217082
20969,0,40.0,3.2,0.74,40.721656787614336
20970,0,38.0,3.0,0.58,38.59153295217082
20971,0,40.0,3.3,0.65,40.721656787614336
20972,0,37.0,3.1,0.65,36.41346478420596
20973,1,39.0,3.2,0.27,39.50881179099064
20974,1,37.0,3.3,-1.95,37.365151536881505
20975,0,33.5,2.7,-0.23,34.207678710157104
20976,0,37.0,2.9,-1.95,36.41346478420596
20977,1,46.0,2.9,0.65,47.613943188290406
20978,1,38.0,3.3,0.33,39.50881179099064
20979,1,35.0,3.3,-0.04,35.17017203352973
20980,1,35.0,3.6,-0.26,35.17017203352973
20981,0,37.0,2.9,0.18,36.41346478420596
20982,0,34.5,3.6,1.68,34.207678710157104
20983,1,23.0,3.4,-1.83,22.685237964276627
20984,1,31.5,3.0,-1.07,32.921753595657464
20985,1,37.5,2.9,-0.29,39.50881179099064
20986,1,32.5,2.8,-1.61,32.921753595657464
20987,1,35.0,3.4,-1.83,35.17017203352973
20988,1,20.0,3.0,-3.3,20.582534916487617
20989,1,31.0,2.7,-2.17,30.853478459995404
20990,0,37.5,3.2,1.62,38.59153295217082
20991,1,36.0,3.5,1.24,37.365151536881505
20992,0,39.0,2.9,-1.57,38.59153295217082
20993,1,34.0,3.3,-1.04,35.17017203352973
20994,0,39.0,3.3,1.34,38.59153295217082
20995,1,35.0,3.9,0.52,35.17017203352973
20996,0,41.0,3.3,1.77,40.721656787614336
20997,1,40.0,3.5,-0.82,41.67656281304559
20998,0,33.0,3.5,-0.82,32.017492169171646
20999,0,40.0,3.5,-0.92,40.721656787614336
21000,0,36.0,3.5,-0.1,36.41346478420596
21001,0,33.5,2.9,1.12,34.207678710157104
21002,1,42.0,3.0,0.52,43.892828873340214
21003,1,35.0,3.0,-1.23,35.17017203352973
21004,1,28.0,3.4,-1.42,28.813945574957486
21005,1,40.0,3.3,-0.85,41.67656281304559
21006,0,36.0,2.6,-0.23,36.41346478420596
21007,0,37.0,3.4,1.52,36.41346478420596
21008,1,33.0,3.1,-0.04,32.921753595657464
21009,0,38.0,3.5,0.12,38.59153295217082
21010,0,38.0,2.7,0.05,38.59153295217082
21011,1,36.0,3.6,0.37,37.365151536881505
21012,1,38.0,2.9,-0.04,39.50881179099064
21013,1,42.0,3.2,-0.76,43.892828873340214
21014,0,25.0,3.5,-0.64,23.563039570258294
21015,0,36.0,3.6,1.46,36.41346478420596
21016,1,40.0,3.3,0.21,41.67656281304559
21017,0,37.0,3.1,-0.1,36.41346478420596
21018,1,35.0,3.2,-0.48,35.17017203352973
21019,1,40.0,3.0,-0.17,41.67656281304559
21020,0,44.0,2.7,0.43,45.23413352842084
21021,0,37.0,4.0,1.3,36.41346478420596
21022,1,40.0,3.2,2.15,41.67656281304559
21023,1,32.0,3.7,-0.85,32.921753595657464
21024,1,39.5,3.3,0.58,41.67656281304559
21025,1,40.0,3.2,1.34,41.67656281304559
21026,0,40.0,3.2,1.4,40.721656787614336
21027,1,32.25,3.2,-1.51,32.921753595657464
21028,1,37.5,3.0,-0.39,39.50881179099064
21029,0,36.0,2.8,-0.39,36.41346478420596
21030,0,31.5,3.9,0.27,32.017492169171646
21031,0,47.0,2.7,1.18,47.09820080732016
21032,0,42.0,3.0,-0.32,43.19111506898679
21033,0,38.0,3.2,1.24,38.59153295217082
21034,0,36.0,3.0,-0.51,36.41346478420596
21035,0,36.5,3.0,-1.54,36.41346478420596
21036,1,33.0,3.3,0.49,32.921753595657464
21037,0,43.0,2.8,0.05,43.19111506898679
21038,1,32.0,3.2,-0.95,32.921753595657464
21039,1,38.0,3.3,-0.73,39.50881179099064
21040,0,37.0,3.5,-0.1,36.41346478420596
21041,0,37.0,2.2,-1.95,36.41346478420596
21042,0,36.0,2.9,-1.39,36.41346478420596
21043,0,44.0,2.6,1.24,45.23413352842084
21044,1,42.0,3.3,-0.01,43.892828873340214
21045,1,28.0,3.6,-1.16,28.813945574957486
21046,0,33.5,2.5,-0.43,34.207678710157104
21047,1,31.5,2.8,0.12,32.921753595657464
21048,0,34.0,2.9,1.6,34.207678710157104
21049,1,30.0,3.6,0.19,30.853478459995404
21050,0,31.0,2.8,0.36,29.843534062096946
21051,0,29.0,2.5,-0.39,27.650038935489906
21052,0,33.0,2.5,-0.29,32.017492169171646
21053,0,30.0,2.8,1.68,29.843534062096946
21054,0,30.0,3.2,-0.87,29.843534062096946
21055,0,34.0,3.0,-0.39,34.207678710157104
21056,0,33.0,2.5,-0.5,32.017492169171646
21057,1,30.0,2.7,-0.23,30.853478459995404
21058,0,34.0,2.5,-1.0,34.207678710157104
21059,0,33.0,3.1,0.3,32.017492169171646
21060,0,29.0,2.9,-0.63,27.650038935489906
21061,0,32.0,3.0,-0.09,32.017492169171646
21062,0,28.0,3.3,-0.07,27.650038935489906
21063,0,34.0,2.7,-0.29,34.207678710157104
21064,0,33.0,2.6,1.28,32.017492169171646
21065,0,30.0,2.9,0.6,29.843534062096946
21066,0,29.0,3.2,0.12,27.650038935489906
21067,0,29.0,2.4,-0.84,27.650038935489906
21068,0,31.0,2.7,1.89,29.843534062096946
21069,1,28.5,2.9,-1.13,28.813945574957486
21070,0,35.0,2.6,0.28,34.207678710157104
21071,0,31.0,3.0,-1.53,29.843534062096946
21072,0,35.0,2.6,-1.02,34.207678710157104
21073,0,27.0,3.2,-0.94,25.55400660018916
21074,0,29.0,3.4,-1.32,27.650038935489906
21075,0,27.0,3.6,-0.2,25.55400660018916
21076,0,32.5,2.7,1.34,32.017492169171646
21077,0,35.0,2.7,0.17,34.207678710157104
21078,1,25.0,3.8,0.19,24.76502944831482
21079,1,37.0,3.5,-0.61,37.365151536881505
21080,1,29.0,2.6,-0.25,28.813945574957486
21081,0,28.0,2.8,1.16,27.650038935489906
21082,0,31.0,2.7,0.62,29.843534062096946
21083,0,36.0,3.4,0.43,36.41346478420596
21084,0,41.0,2.7,0.21,40.721656787614336
21085,0,41.0,3.6,2.37,40.721656787614336
21086,0,32.0,2.7,0.17,32.017492169171646
21087,1,34.0,2.9,0.5,35.17017203352973
21088,0,33.0,2.9,-0.54,32.017492169171646
21089,0,39.0,2.3,-1.25,38.59153295217082
21090,1,27.0,3.2,-0.7,26.764884964683947
21091,1,28.5,2.8,0.05,28.813945574957486
21092,0,32.0,3.0,1.3,32.017492169171646
21093,0,36.0,3.0,-0.03,36.41346478420596
21094,0,40.0,3.5,1.27,40.721656787614336
21095,1,44.0,2.9,1.17,45.97197194861029
21096,0,39.0,3.1,1.03,38.59153295217082
21097,0,35.5,3.2,-1.06,36.41346478420596
21098,1,42.0,3.3,1.78,43.892828873340214
21099,0,37.0,3.5,0.34,36.41346478420596
21100,0,40.0,2.8,0.67,40.721656787614336
21101,0,40.0,3.0,0.77,40.721656787614336
21102,0,34.0,3.5,-0.48,34.207678710157104
21103,1,41.0,3.1,-0.63,41.67656281304559
21104,0,43.0,2.7,-0.46,43.19111506898679
21105,0,38.0,3.3,0.22,38.59153295217082
21106,1,36.0,3.4,-0.21,37.365151536881505
21107,1,37.0,3.5,0.75,37.365151536881505
21108,0,41.0,3.2,1.91,40.721656787614336
21109,0,36.0,3.3,0.57,36.41346478420596
21110,1,40.0,3.3,0.13,41.67656281304559
21111,0,37.5,3.3,1.15,38.59153295217082
21112,0,38.0,3.1,-0.67,38.59153295217082
21113,0,36.0,2.7,-0.81,36.41346478420596
21114,0,39.0,2.9,-0.14,38.59153295217082
21115,1,35.0,3.7,-0.46,35.17017203352973
21116,1,33.0,3.3,0.57,32.921753595657464
21117,1,37.0,3.3,-1.34,37.365151536881505
21118,1,43.0,3.0,0.2,43.892828873340214
21119,0,35.0,3.9,0.93,34.207678710157104
21120,1,35.0,3.4,-0.87,35.17017203352973
21121,0,38.5,3.0,0.78,38.59153295217082
21122,0,35.0,2.9,-0.14,34.207678710157104
21123,0,34.0,3.4,0.0,34.207678710157104
21124,0,38.0,3.2,-0.59,38.59153295217082
21125,0,37.0,3.7,-1.35,36.41346478420596
21126,1,40.0,3.1,-1.04,41.67656281304559
21127,0,42.0,3.5,0.19,43.19111506898679
21128,1,43.0,3.1,0.41,43.892828873340214
21129,0,39.0,3.4,-0.24,38.59153295217082
21130,0,38.0,3.1,-0.48,38.59153295217082
21131,0,35.0,3.4,-0.91,34.207678710157104
21132,0,42.0,2.8,1.23,43.19111506898679
21133,0,39.0,3.2,0.05,38.59153295217082
21134,1,38.0,3.7,0.52,39.50881179099064
21135,0,40.0,3.3,-0.74,40.721656787614336
21136,1,37.0,2.7,-1.16,37.365151536881505
21137,0,43.0,2.7,0.65,43.19111506898679
21138,0,39.0,2.5,0.36,38.59153295217082
21139,0,37.0,3.1,-1.44,36.41346478420596
21140,0,36.0,2.5,0.12,36.41346478420596
21141,0,42.0,3.0,1.19,43.19111506898679
21142,0,35.0,3.8,0.33,34.207678710157104
21143,0,35.0,3.7,0.17,34.207678710157104
21144,1,36.0,3.0,-1.11,37.365151536881505
21145,1,39.0,3.6,-0.07,39.50881179099064
21146,0,42.0,3.4,-1.21,43.19111506898679
21147,0,36.5,3.7,1.38,36.41346478420596
21148,0,40.0,2.9,-0.32,40.721656787614336
21149,0,36.0,3.3,-0.14,36.41346478420596
21150,0,40.0,3.5,0.23,40.721656787614336
21151,0,39.0,3.5,-0.13,38.59153295217082
21152,0,33.5,3.0,-0.46,34.207678710157104
21153,0,38.0,3.1,0.8,38.59153295217082
21154,0,40.0,2.8,-0.35,40.721656787614336
21155,1,39.0,3.5,1.07,39.50881179099064
21156,1,33.5,2.8,-1.15,35.17017203352973
21157,1,37.0,3.3,-0.02,37.365151536881505
21158,1,37.0,3.3,2.04,37.365151536881505
21159,0,45.0,3.0,0.57,45.23413352842084
21160,1,31.5,3.1,-0.93,32.921753595657464
21161,0,37.0,3.1,0.46,36.41346478420596
21162,1,33.5,3.4,-0.91,35.17017203352973
21163,0,40.0,4.0,2.51,40.721656787614336
21164,1,43.0,3.6,1.76,43.892828873340214
21165,0,41.0,3.1,0.57,40.721656787614336
21166,0,38.0,3.2,-1.24,38.59153295217082
21167,1,34.0,2.9,-1.06,35.17017203352973
21168,1,37.0,3.2,-1.32,37.365151536881505
21169,0,31.0,2.3,-1.26,29.843534062096946
21170,1,34.0,2.6,-1.36,35.17017203352973
21171,0,39.0,3.4,-0.16,38.59153295217082
21172,1,39.0,3.5,-0.44,39.50881179099064
21173,1,33.0,2.8,-1.28,32.921753595657464
21174,1,33.0,2.3,-1.56,32.921753595657464
21175,0,39.0,2.9,0.29,38.59153295217082
21176,1,45.0,3.4,-0.57,45.97197194861029
21177,0,45.0,3.3,0.01,45.23413352842084
21178,0,46.0,3.1,-0.66,47.09820080732016
21179,0,39.0,2.9,0.23,38.59153295217082
21180,1,40.0,3.3,0.71,41.67656281304559
21181,1,44.5,3.2,0.56,45.97197194861029
21182,0,41.0,3.5,2.15,40.721656787614336
21183,0,40.0,3.0,-0.82,40.721656787614336
21184,1,40.0,3.7,-0.49,41.67656281304559
21185,0,37.0,3.2,-0.57,36.41346478420596
21186,0,44.0,3.2,-0.14,45.23413352842084
21187,1,42.0,3.1,0.56,43.892828873340214
21188,0,41.5,3.3,0.95,43.19111506898679
21189,1,40.0,3.1,-0.8,41.67656281304559
21190,0,41.0,3.3,0.97,40.721656787614336
21191,0,42.0,3.1,0.34,43.19111506898679
21192,0,46.0,3.2,1.08,47.09820080732016
21193,1,45.0,3.0,0.19,45.97197194861029
21194,0,39.0,3.2,-0.8,38.59153295217082
21195,1,38.0,3.5,-0.43,39.50881179099064
21196,1,36.5,3.9,1.0,37.365151536881505
21197,0,40.0,3.6,-0.28,40.721656787614336
21198,0,44.0,3.3,1.7,45.23413352842084
21199,1,35.0,2.9,-1.6,35.17017203352973
21200,0,39.0,3.7,-0.08,38.59153295217082
21201,0,30.0,3.6,0.03,29.843534062096946
21202,1,44.0,3.3,-0.78,45.97197194861029
21203,0,40.0,3.5,-0.99,40.721656787614336
21204,1,35.0,3.9,-1.46,35.17017203352973
21205,0,45.0,3.4,1.64,45.23413352842084
21206,1,40.0,3.6,0.6,41.67656281304559
21207,1,46.0,3.3,1.1,47.613943188290406
21208,0,41.0,3.5,-0.47,40.721656787614336
21209,1,48.0,3.3,1.43,49.0
21210,0,42.0,3.4,-1.27,43.19111506898679
21211,1,46.0,3.5,1.28,47.613943188290406
21212,0,41.0,3.5,0.6,40.721656787614336
21213,0,43.0,3.3,1.28,43.19111506898679
21214,0,39.0,3.5,0.23,38.59153295217082
21215,0,39.0,2.7,-0.22,38.59153295217082
21216,1,40.0,3.7,-0.35,41.67656281304559
21217,1,43.0,3.3,-0.8,43.892828873340214
21218,0,40.0,3.7,-0.22,40.721656787614336
21219,0,42.5,3.3,0.52,43.19111506898679
21220,1,36.0,3.4,0.05,37.365151536881505
21221,1,40.0,3.7,0.44,41.67656281304559
21222,0,40.0,2.2,-1.65,40.721656787614336
21223,1,44.0,3.4,-1.4,45.97197194861029
21224,0,43.0,3.3,-0.84,43.19111506898679
21225,1,43.0,3.4,-1.4,43.892828873340214
21226,0,46.0,3.3,0.01,47.09820080732016
21227,1,42.0,3.1,0.5,43.892828873340214
21228,0,44.0,3.6,1.04,45.23413352842084
21229,1,42.0,3.8,0.19,43.892828873340214
21230,0,45.0,3.3,0.52,45.23413352842084
21231,0,38.0,3.7,0.67,38.59153295217082
21232,0,39.0,3.4,-0.7,38.59153295217082
21233,1,41.0,3.3,0.07,41.67656281304559
21234,1,43.0,3.5,-0.49,43.892828873340214
21235,0,39.0,3.8,-1.21,38.59153295217082
21236,1,37.0,3.0,-1.03,37.365151536881505
21237,1,24.0,3.1,-1.75,24.76502944831482
21238,1,32.0,2.9,-1.83,32.921753595657464
21239,0,40.5,2.9,-0.68,40.721656787614336
21240,0,48.0,3.2,0.52,49.0
21241,0,41.0,2.7,-0.45,40.721656787614336
21242,1,44.0,3.3,0.52,45.97197194861029
21243,1,43.0,3.0,-0.55,43.892828873340214
21244,0,42.0,3.6,1.16,43.19111506898679
21245,1,41.0,3.6,-0.47,41.67656281304559
21246,1,43.0,3.4,-0.16,43.892828873340214
21247,0,46.0,3.3,1.22,47.09820080732016
21248,1,37.0,3.4,-0.26,37.365151536881505
21249,1,41.0,3.5,1.9,41.67656281304559
21250,1,42.0,3.5,-0.43,43.892828873340214
21251,0,37.0,3.9,-0.1,36.41346478420596
21252,0,47.0,3.4,0.46,47.09820080732016
21253,1,40.0,4.0,0.27,41.67656281304559
21254,0,48.0,3.2,0.05,49.0
21255,0,48.0,2.8,-0.04,49.0
21256,0,40.0,3.9,-0.8,40.721656787614336
21257,0,43.0,3.5,0.05,43.19111506898679
21258,0,42.0,3.9,0.38,43.19111506898679
21259,0,44.0,3.3,0.05,45.23413352842084
21260,0,45.0,3.4,0.34,45.23413352842084
21261,1,40.0,3.7,0.09,41.67656281304559
21262,0,38.0,3.5,0.23,38.59153295217082
21263,0,41.0,3.5,0.62,40.721656787614336
21264,1,44.0,3.2,-0.28,45.97197194861029
21265,0,41.0,3.7,0.46,40.721656787614336
21266,0,40.0,3.4,-0.63,40.721656787614336
21267,0,41.0,3.5,-0.92,40.721656787614336
21268,0,42.5,3.4,0.71,43.19111506898679
21269,0,42.0,3.6,0.75,43.19111506898679
21270,0,45.0,4.0,0.93,45.23413352842084
21271,1,37.0,3.3,0.62,37.365151536881505
21272,1,29.0,2.9,-0.35,28.813945574957486
21273,1,47.0,3.7,0.4,47.613943188290406
21274,1,23.0,3.5,-0.99,22.685237964276627
21275,0,34.0,3.2,0.77,34.207678710157104
21276,0,34.0,3.0,-2.22,34.207678710157104
21277,1,36.5,3.8,1.37,37.365151536881505
21278,0,32.0,3.1,-1.45,32.017492169171646
21279,0,35.0,3.2,0.48,34.207678710157104
21280,0,33.0,2.8,-0.04,32.017492169171646
21281,0,32.0,3.3,-1.13,32.017492169171646
21282,1,29.0,2.9,0.69,28.813945574957486
21283,0,37.0,2.9,0.48,36.41346478420596
21284,0,29.0,3.5,0.73,27.650038935489906
21285,0,41.0,3.1,-0.86,40.721656787614336
21286,0,33.0,3.1,-0.2,32.017492169171646
21287,0,31.0,3.7,0.24,29.843534062096946
21288,0,32.0,3.6,0.48,32.017492169171646
21289,1,33.0,3.1,2.15,32.921753595657464
21290,0,31.0,2.8,0.2,29.843534062096946
21291,1,35.0,3.0,0.12,35.17017203352973
21292,0,31.25,3.0,-0.6,32.017492169171646
21293,0,32.0,2.7,-0.24,32.017492169171646
21294,0,34.5,3.1,-1.21,34.207678710157104
21295,1,32.5,3.1,-0.36,32.921753595657464
21296,0,36.0,2.9,1.41,36.41346478420596
21297,0,35.0,2.9,2.18,34.207678710157104
21298,0,35.0,2.9,1.01,34.207678710157104
21299,0,33.5,3.1,-0.76,34.207678710157104
21300,0,23.5,2.8,-0.93,23.563039570258294
21301,0,30.0,3.1,0.36,29.843534062096946
21302,0,33.0,3.0,-0.36,32.017492169171646
21303,0,36.0,2.9,-0.44,36.41346478420596
21304,1,30.0,3.7,-1.17,30.853478459995404
21305,0,37.0,2.7,0.97,36.41346478420596
21306,0,32.0,3.4,0.24,32.017492169171646
21307,0,36.0,2.6,0.36,36.41346478420596
21308,0,28.0,3.1,-0.85,27.650038935489906
21309,1,26.0,2.8,-1.61,26.764884964683947
21310,0,35.0,2.9,-0.4,34.207678710157104
21311,1,31.0,3.0,0.6,30.853478459995404
21312,1,34.0,3.1,-0.07,35.17017203352973
21313,0,34.0,2.6,-0.52,34.207678710157104
21314,0,30.5,3.0,0.69,29.843534062096946
21315,0,35.0,3.0,-1.65,34.207678710157104
21316,0,31.0,3.1,1.13,29.843534062096946
21317,1,38.0,3.3,0.81,39.50881179099064
21318,1,39.0,3.6,1.53,39.50881179099064
21319,0,31.0,2.9,-1.37,29.843534062096946
21320,0,34.0,3.0,-1.97,34.207678710157104
21321,0,30.0,4.0,0.94,29.843534062096946
21322,1,28.0,2.9,-1.25,28.813945574957486
21323,1,27.0,2.7,-1.21,26.764884964683947
21324,1,36.0,2.4,-1.25,37.365151536881505
21325,0,32.0,3.2,-0.36,32.017492169171646
21326,0,34.0,2.9,-1.17,34.207678710157104
21327,0,30.0,3.0,0.68,29.843534062096946
21328,0,33.0,3.2,0.44,32.017492169171646
21329,0,40.0,2.7,-0.64,40.721656787614336
21330,0,30.0,3.5,-1.65,29.843534062096946
21331,0,30.0,3.1,-0.6,29.843534062096946
21332,1,35.0,3.1,0.85,35.17017203352973
21333,1,33.5,2.9,-0.24,35.17017203352973
21334,1,36.0,2.8,1.53,37.365151536881505
21335,1,30.0,3.3,-0.04,30.853478459995404
21336,0,34.0,2.8,0.89,34.207678710157104
21337,0,38.0,2.9,-0.19,38.59153295217082
21338,0,24.5,2.2,-1.73,23.563039570258294
21339,0,35.0,2.6,0.28,34.207678710157104
21340,0,32.0,3.4,-1.33,32.017492169171646
21341,1,30.5,3.6,0.65,30.853478459995404
21342,0,35.0,2.9,-1.01,34.207678710157104
21343,1,30.0,3.2,0.48,30.853478459995404
21344,1,32.0,2.2,0.2,32.921753595657464
21345,0,29.0,2.5,-2.22,27.650038935489906
21346,0,37.0,2.7,-0.49,36.41346478420596
21347,1,30.0,3.6,-1.21,30.853478459995404
21348,1,39.0,4.0,2.07,39.50881179099064
21349,0,32.0,3.1,0.49,32.017492169171646
21350,1,31.0,3.1,-0.2,30.853478459995404
21351,1,33.0,3.3,-0.16,32.921753595657464
21352,0,32.0,3.3,-1.29,32.017492169171646
21353,0,30.0,3.3,0.16,29.843534062096946
21354,1,37.0,2.4,-0.93,37.365151536881505
21355,0,31.0,3.4,1.01,29.843534062096946
21356,0,36.0,2.7,-0.76,36.41346478420596
21357,0,33.0,2.8,-0.44,32.017492169171646
21358,0,36.0,3.0,-1.17,36.41346478420596
21359,1,35.0,3.0,-1.53,35.17017203352973
21360,0,38.0,2.7,-0.07,38.59153295217082
21361,1,31.25,3.5,-0.12,32.921753595657464
21362,0,37.0,3.0,1.53,36.41346478420596
21363,0,36.0,2.7,1.09,36.41346478420596
21364,1,34.0,3.5,0.19,35.17017203352973
21365,1,48.0,2.7,1.77,49.0
21366,0,29.0,3.2,-0.52,27.650038935489906
21367,0,33.0,3.1,1.45,32.017492169171646
21368,1,40.0,3.7,0.2,41.67656281304559
21369,1,41.0,3.7,1.17,41.67656281304559
21370,0,38.0,2.3,0.41,38.59153295217082
21371,1,27.0,3.3,1.25,26.764884964683947
21372,1,37.0,2.7,-0.44,37.365151536881505
21373,1,40.0,3.6,2.38,41.67656281304559
21374,1,33.0,3.7,0.28,32.921753595657464
21375,0,27.5,3.0,-0.52,27.650038935489906
21376,0,34.0,2.8,-0.24,34.207678710157104
21377,0,33.0,3.0,0.32,32.017492169171646
21378,1,22.0,3.8,-1.31,22.685237964276627
21379,1,35.0,3.0,-0.44,35.17017203352973
21380,0,34.0,3.5,0.85,34.207678710157104
21381,1,38.0,2.4,0.97,39.50881179099064
21382,0,31.5,2.9,0.2,32.017492169171646
21383,1,31.0,3.0,-0.93,30.853478459995404
21384,0,41.0,3.3,0.02,40.721656787614336
21385,1,39.0,4.0,0.49,39.50881179099064
21386,1,37.0,3.7,-0.75,37.365151536881505
21387,1,39.0,3.7,-0.77,39.50881179099064
21388,0,44.0,2.7,0.1,45.23413352842084
21389,0,40.0,3.8,0.4,40.721656787614336
21390,0,35.0,3.8,2.0,34.207678710157104
21391,1,39.0,3.4,0.21,39.50881179099064
21392,0,45.0,3.0,0.64,45.23413352842084
21393,0,43.0,3.3,0.74,43.19111506898679
21394,0,45.0,3.0,0.4,45.23413352842084
21395,0,36.0,3.7,-2.3,36.41346478420596
21396,0,39.0,3.2,1.32,38.59153295217082
21397,1,36.0,3.7,-0.47,37.365151536881505
21398,1,27.0,2.6,-1.28,26.764884964683947
21399,1,41.0,3.0,0.55,41.67656281304559
21400,0,41.0,3.1,-1.17,40.721656787614336
21401,1,40.0,3.8,0.93,41.67656281304559
21402,1,36.5,3.6,-0.28,37.365151536881505
21403,0,41.0,3.0,1.17,40.721656787614336
21404,1,39.5,3.4,0.64,41.67656281304559
21405,0,34.0,3.0,-0.36,34.207678710157104
21406,1,39.0,3.3,1.17,39.50881179099064
21407,0,36.0,3.8,1.04,36.41346478420596
21408,1,40.0,3.7,1.61,41.67656281304559
21409,0,47.0,3.2,-0.66,47.09820080732016
21410,0,43.0,3.1,-0.43,43.19111506898679
21411,1,39.0,3.4,-0.47,39.50881179099064
21412,0,37.0,3.6,1.36,36.41346478420596
21413,1,36.5,3.5,-0.39,37.365151536881505
21414,1,41.0,3.7,1.7,41.67656281304559
21415,0,45.0,2.7,-0.28,45.23413352842084
21416,0,39.0,3.3,-0.81,38.59153295217082
21417,0,39.0,3.3,-0.28,38.59153295217082
21418,1,38.0,3.7,1.23,39.50881179099064
21419,1,42.0,3.1,0.44,43.892828873340214
21420,0,20.0,2.5,-2.58,19.272851835041056
21421,1,38.0,3.4,0.83,39.50881179099064
21422,1,42.0,3.5,-0.71,43.892828873340214
21423,0,39.0,3.6,1.17,38.59153295217082
21424,0,44.0,3.0,0.85,45.23413352842084
21425,1,39.5,3.2,0.36,41.67656281304559
21426,0,42.0,3.3,1.12,43.19111506898679
21427,0,34.0,4.0,-0.62,34.207678710157104
21428,1,37.5,3.1,-0.79,39.50881179099064
21429,0,38.0,3.4,1.38,38.59153295217082
21430,0,41.0,3.5,-0.02,40.721656787614336
21431,0,40.0,3.3,-0.24,40.721656787614336
21432,1,41.0,3.2,1.76,41.67656281304559
21433,1,37.0,3.7,-0.02,37.365151536881505
21434,1,28.0,3.1,-0.92,28.813945574957486
21435,0,41.0,3.7,0.85,40.721656787614336
