sex,LSAT,UGPA,ZFYA,uuid
1,37.0,3.5,0.75,8742623795747426793
0,41.0,3.2,1.91,8742623800042394089
0,36.0,3.3,0.57,8742623804337361385
1,40.0,3.3,0.13,8742623808632328681
0,37.5,3.3,1.15,8742623812927295977
0,38.0,3.1,-0.67,8742623817222263273
0,36.0,2.7,-0.81,8742623821517230569
0,39.0,2.9,-0.14,8742623825812197865
1,35.0,3.7,-0.46,8742623830107165161
1,33.0,3.3,0.57,8742623834402132457
1,37.0,3.3,-1.34,8742623838697099753
1,43.0,3.0,0.2,8742623842992067049
0,35.0,3.9,0.93,8742623847287034345
1,35.0,3.4,-0.87,8742623851582001641
0,38.5,3.0,0.78,8742623855876968937
0,35.0,2.9,-0.14,8742623860171936233
0,34.0,3.4,0.0,8742623864466903529
0,38.0,3.2,-0.59,8742623868761870825
0,37.0,3.7,-1.35,8742623873056838121
1,40.0,3.1,-1.04,8742623877351805417
0,42.0,3.5,0.19,8742623881646772713
1,43.0,3.1,0.41,8742623885941740009
0,39.0,3.4,-0.24,8742623890236707305
0,38.0,3.1,-0.48,8742623894531674601
0,35.0,3.4,-0.91,8742623898826641897
0,42.0,2.8,1.23,8742623903121609193
0,39.0,3.2,0.05,8742623907416576489
1,38.0,3.7,0.52,8742623911711543785
0,40.0,3.3,-0.74,8742623916006511081
1,37.0,2.7,-1.16,8742623920301478377
0,43.0,2.7,0.65,8742623924596445673
0,39.0,2.5,0.36,8742623928891412969
0,37.0,3.1,-1.44,8742623933186380265
0,36.0,2.5,0.12,8742623937481347561
0,42.0,3.0,1.19,8742623941776314857
0,35.0,3.8,0.33,8742623946071282153
0,35.0,3.7,0.17,8742623950366249449
1,36.0,3.0,-1.11,8742623954661216745
1,39.0,3.6,-0.07,8742623958956184041
0,42.0,3.4,-1.21,8742623963251151337
0,36.5,3.7,1.38,8742623967546118633
0,40.0,2.9,-0.32,8742623971841085929
0,36.0,3.3,-0.14,8742623976136053225
0,40.0,3.5,0.23,8742623980431020521
0,39.0,3.5,-0.13,8742623984725987817
0,33.5,3.0,-0.46,8742623989020955113
0,38.0,3.1,0.8,8742623993315922409
0,40.0,2.8,-0.35,8742623997610889705
1,39.0,3.5,1.07,8742624001905857001
1,33.5,2.8,-1.15,8742624006200824297
1,37.0,3.3,-0.02,8742624010495791593
1,37.0,3.3,2.04,8742624014790758889
0,45.0,3.0,0.57,8742624019085726185
1,31.5,3.1,-0.93,8742624023380693481
0,37.0,3.1,0.46,8742624027675660777
1,33.5,3.4,-0.91,8742624031970628073
0,40.0,4.0,2.51,8742624036265595369
1,43.0,3.6,1.76,8742624040560562665
0,41.0,3.1,0.57,8742624044855529961
0,38.0,3.2,-1.24,8742624049150497257
1,34.0,2.9,-1.06,8742624053445464553
1,37.0,3.2,-1.32,8742624057740431849
0,31.0,2.3,-1.26,8742624062035399145
1,34.0,2.6,-1.36,8742624066330366441
0,39.0,3.4,-0.16,8742624070625333737
1,39.0,3.5,-0.44,8742624074920301033
1,33.0,2.8,-1.28,8742624079215268329
1,33.0,2.3,-1.56,8742624083510235625
0,39.0,2.9,0.29,8742624087805202921
1,45.0,3.4,-0.57,8742624092100170217
0,45.0,3.3,0.01,8742624096395137513
0,46.0,3.1,-0.66,8742624100690104809
0,39.0,2.9,0.23,8742624104985072105
1,40.0,3.3,0.71,8742624109280039401
1,44.5,3.2,0.56,8742624113575006697
0,41.0,3.5,2.15,8742624117869973993
0,40.0,3.0,-0.82,8742624122164941289
1,40.0,3.7,-0.49,8742624126459908585
0,37.0,3.2,-0.57,8742624130754875881
0,44.0,3.2,-0.14,8742624135049843177
1,42.0,3.1,0.56,8742624139344810473
0,41.5,3.3,0.95,8742624143639777769
1,40.0,3.1,-0.8,8742624147934745065
0,41.0,3.3,0.97,8742624152229712361
0,42.0,3.1,0.34,8742624156524679657
0,46.0,3.2,1.08,8742624160819646953
1,45.0,3.0,0.19,8742624165114614249
0,39.0,3.2,-0.8,8742624169409581545
1,38.0,3.5,-0.43,8742624173704548841
1,36.5,3.9,1.0,8742624177999516137
0,40.0,3.6,-0.28,8742624182294483433
0,44.0,3.3,1.7,8742624186589450729
1,35.0,2.9,-1.6,8742624190884418025
0,39.0,3.7,-0.08,8742624195179385321
0,30.0,3.6,0.03,8742624199474352617
1,44.0,3.3,-0.78,8742624203769319913
0,40.0,3.5,-0.99,8742624208064287209
1,35.0,3.9,-1.46,8742624212359254505
0,45.0,3.4,1.64,8742624216654221801
1,40.0,3.6,0.6,8742624220949189097
1,46.0,3.3,1.1,8742624225244156393
0,41.0,3.5,-0.47,8742624229539123689
1,48.0,3.3,1.43,8742624233834090985
0,42.0,3.4,-1.27,8742624238129058281
1,46.0,3.5,1.28,8742624242424025577
0,41.0,3.5,0.6,8742624246718992873
0,43.0,3.3,1.28,8742624251013960169
0,39.0,3.5,0.23,8742624255308927465
0,39.0,2.7,-0.22,8742624259603894761
1,40.0,3.7,-0.35,8742624263898862057
1,43.0,3.3,-0.8,8742624268193829353
0,40.0,3.7,-0.22,8742624272488796649
0,42.5,3.3,0.52,8742624276783763945
1,36.0,3.4,0.05,8742624281078731241
1,40.0,3.7,0.44,8742624285373698537
0,40.0,2.2,-1.65,8742624289668665833
1,44.0,3.4,-1.4,8742624293963633129
0,43.0,3.3,-0.84,8742624298258600425
1,43.0,3.4,-1.4,8742624302553567721
0,46.0,3.3,0.01,8742624306848535017
1,42.0,3.1,0.5,8742624311143502313
0,44.0,3.6,1.04,8742624315438469609
1,42.0,3.8,0.19,8742624319733436905
0,45.0,3.3,0.52,8742624324028404201
0,38.0,3.7,0.67,8742624328323371497
0,39.0,3.4,-0.7,8742624332618338793
1,41.0,3.3,0.07,8742624336913306089
1,43.0,3.5,-0.49,8742624341208273385
0,39.0,3.8,-1.21,8742624345503240681
1,37.0,3.0,-1.03,8742624349798207977
1,24.0,3.1,-1.75,8742624354093175273
1,32.0,2.9,-1.83,8742624358388142569
0,40.5,2.9,-0.68,8742624362683109865
0,48.0,3.2,0.52,8742624366978077161
0,41.0,2.7,-0.45,8742624371273044457
1,44.0,3.3,0.52,8742624375568011753
1,43.0,3.0,-0.55,8742624379862979049
0,42.0,3.6,1.16,8742624384157946345
1,41.0,3.6,-0.47,8742624388452913641
1,43.0,3.4,-0.16,8742624392747880937
0,46.0,3.3,1.22,8742624397042848233
1,37.0,3.4,-0.26,8742624401337815529
1,41.0,3.5,1.9,8742624405632782825
1,42.0,3.5,-0.43,8742624409927750121
0,37.0,3.9,-0.1,8742624414222717417
0,47.0,3.4,0.46,8742624418517684713
1,40.0,4.0,0.27,8742624422812652009
0,48.0,3.2,0.05,8742624427107619305
0,48.0,2.8,-0.04,8742624431402586601
0,40.0,3.9,-0.8,8742624435697553897
0,43.0,3.5,0.05,8742624439992521193
0,42.0,3.9,0.38,8742624444287488489
0,44.0,3.3,0.05,8742624448582455785
0,45.0,3.4,0.34,8742624452877423081
1,40.0,3.7,0.09,8742624457172390377
0,38.0,3.5,0.23,8742624461467357673
0,41.0,3.5,0.62,8742624465762324969
1,44.0,3.2,-0.28,8742624470057292265
0,41.0,3.7,0.46,8742624474352259561
0,40.0,3.4,-0.63,8742624478647226857
0,41.0,3.5,-0.92,8742624482942194153
0,42.5,3.4,0.71,8742624487237161449
0,42.0,3.6,0.75,8742624491532128745
0,45.0,4.0,0.93,8742624495827096041
1,37.0,3.3,0.62,8742624500122063337
1,29.0,2.9,-0.35,8742624504417030633
1,47.0,3.7,0.4,8742624508711997929
1,23.0,3.5,-0.99,8742624513006965225
0,34.0,3.2,0.77,8742624517301932521
0,34.0,3.0,-2.22,8742624521596899817
1,36.5,3.8,1.37,8742624525891867113
0,32.0,3.1,-1.45,8742624530186834409
0,35.0,3.2,0.48,8742624534481801705
0,33.0,2.8,-0.04,8742624538776769001
0,32.0,3.3,-1.13,8742624543071736297
1,29.0,2.9,0.69,8742624547366703593
0,37.0,2.9,0.48,8742624551661670889
0,29.0,3.5,0.73,8742624555956638185
0,41.0,3.1,-0.86,8742624560251605481
0,33.0,3.1,-0.2,8742624564546572777
0,31.0,3.7,0.24,8742624568841540073
0,32.0,3.6,0.48,8742624573136507369
1,33.0,3.1,2.15,8742624577431474665
0,31.0,2.8,0.2,8742624581726441961
1,35.0,3.0,0.12,8742624586021409257
0,31.25,3.0,-0.6,8742624590316376553
0,32.0,2.7,-0.24,8742624594611343849
0,34.5,3.1,-1.21,8742624598906311145
1,32.5,3.1,-0.36,8742624603201278441
0,36.0,2.9,1.41,8742624607496245737
0,35.0,2.9,2.18,8742624611791213033
0,35.0,2.9,1.01,8742624616086180329
0,33.5,3.1,-0.76,8742624620381147625
0,23.5,2.8,-0.93,8742624624676114921
0,30.0,3.1,0.36,8742624628971082217
0,33.0,3.0,-0.36,8742624633266049513
0,36.0,2.9,-0.44,8742624637561016809
1,30.0,3.7,-1.17,8742624641855984105
0,37.0,2.7,0.97,8742624646150951401
0,32.0,3.4,0.24,8742624650445918697
0,36.0,2.6,0.36,8742624654740885993
0,28.0,3.1,-0.85,8742624659035853289
1,26.0,2.8,-1.61,8742624663330820585
0,35.0,2.9,-0.4,8742624667625787881
1,31.0,3.0,0.6,8742624671920755177
1,34.0,3.1,-0.07,8742624676215722473
0,34.0,2.6,-0.52,8742624680510689769
0,30.5,3.0,0.69,8742624684805657065
0,35.0,3.0,-1.65,8742624689100624361
0,31.0,3.1,1.13,8742624693395591657
1,38.0,3.3,0.81,8742624697690558953
1,39.0,3.6,1.53,8742624701985526249
0,31.0,2.9,-1.37,8742624706280493545
0,34.0,3.0,-1.97,8742624710575460841
0,30.0,4.0,0.94,8742624714870428137
1,28.0,2.9,-1.25,8742624719165395433
1,27.0,2.7,-1.21,8742624723460362729
1,36.0,2.4,-1.25,8742624727755330025
0,32.0,3.2,-0.36,8742624732050297321
0,34.0,2.9,-1.17,8742624736345264617
0,30.0,3.0,0.68,8742624740640231913
0,33.0,3.2,0.44,8742624744935199209
0,40.0,2.7,-0.64,8742624749230166505
0,30.0,3.5,-1.65,8742624753525133801
0,30.0,3.1,-0.6,8742624757820101097
1,35.0,3.1,0.85,8742624762115068393
1,33.5,2.9,-0.24,8742624766410035689
1,36.0,2.8,1.53,8742624770705002985
1,30.0,3.3,-0.04,8742624774999970281
0,34.0,2.8,0.89,8742624779294937577
0,38.0,2.9,-0.19,8742624783589904873
0,24.5,2.2,-1.73,8742624787884872169
0,35.0,2.6,0.28,8742624792179839465
0,32.0,3.4,-1.33,8742624796474806761
1,30.5,3.6,0.65,8742624800769774057
0,35.0,2.9,-1.01,8742624805064741353
1,30.0,3.2,0.48,8742624809359708649
1,32.0,2.2,0.2,8742624813654675945
0,29.0,2.5,-2.22,8742624817949643241
0,37.0,2.7,-0.49,8742624822244610537
1,30.0,3.6,-1.21,8742624826539577833
1,39.0,4.0,2.07,8742624830834545129
0,32.0,3.1,0.49,8742624835129512425
1,31.0,3.1,-0.2,8742624839424479721
1,33.0,3.3,-0.16,8742624843719447017
0,32.0,3.3,-1.29,8742624848014414313
0,30.0,3.3,0.16,8742624852309381609
1,37.0,2.4,-0.93,8742624856604348905
0,31.0,3.4,1.01,8742624860899316201
0,36.0,2.7,-0.76,8742624865194283497
0,33.0,2.8,-0.44,8742624869489250793
0,36.0,3.0,-1.17,8742624873784218089
1,35.0,3.0,-1.53,8742624878079185385
0,38.0,2.7,-0.07,8742624882374152681
1,31.25,3.5,-0.12,8742624886669119977
0,37.0,3.0,1.53,8742624890964087273
0,36.0,2.7,1.09,8742624895259054569
1,34.0,3.5,0.19,8742624899554021865
1,48.0,2.7,1.77,8742624903848989161
0,29.0,3.2,-0.52,8742624908143956457
0,33.0,3.1,1.45,8742624912438923753
1,40.0,3.7,0.2,8742624916733891049
1,41.0,3.7,1.17,8742624921028858345
0,38.0,2.3,0.41,8742624925323825641
1,27.0,3.3,1.25,8742624929618792937
1,37.0,2.7,-0.44,8742624933913760233
1,40.0,3.6,2.38,8742624938208727529
1,33.0,3.7,0.28,8742624942503694825
0,27.5,3.0,-0.52,8742624946798662121
0,34.0,2.8,-0.24,8742624951093629417
0,33.0,3.0,0.32,8742624955388596713
1,22.0,3.8,-1.31,8742624959683564009
1,35.0,3.0,-0.44,8742624963978531305
0,34.0,3.5,0.85,8742624968273498601
1,38.0,2.4,0.97,8742624972568465897
0,31.5,2.9,0.2,8742624976863433193
1,31.0,3.0,-0.93,8742624981158400489
0,41.0,3.3,0.02,8742624985453367785
1,39.0,4.0,0.49,8742624989748335081
1,37.0,3.7,-0.75,8742624994043302377
1,39.0,3.7,-0.77,8742624998338269673
0,44.0,2.7,0.1,8742625002633236969
0,40.0,3.8,0.4,8742625006928204265
0,35.0,3.8,2.0,8742625011223171561
1,39.0,3.4,0.21,8742625015518138857
0,45.0,3.0,0.64,8742625019813106153
0,43.0,3.3,0.74,8742625024108073449
0,45.0,3.0,0.4,8742625028403040745
0,36.0,3.7,-2.3,8742625032698008041
0,39.0,3.2,1.32,8742625036992975337
1,36.0,3.7,-0.47,8742625041287942633
1,27.0,2.6,-1.28,8742625045582909929
1,41.0,3.0,0.55,8742625049877877225
0,41.0,3.1,-1.17,8742625054172844521
1,40.0,3.8,0.93,8742625058467811817
1,36.5,3.6,-0.28,8742625062762779113
0,41.0,3.0,1.17,8742625067057746409
1,39.5,3.4,0.64,8742625071352713705
0,34.0,3.0,-0.36,8742625075647681001
1,39.0,3.3,1.17,8742625079942648297
0,36.0,3.8,1.04,8742625084237615593
1,40.0,3.7,1.61,8742625088532582889
0,47.0,3.2,-0.66,8742625092827550185
0,43.0,3.1,-0.43,8742625097122517481
1,39.0,3.4,-0.47,8742625101417484777
0,37.0,3.6,1.36,8742625105712452073
1,36.5,3.5,-0.39,8742625110007419369
1,41.0,3.7,1.7,8742625114302386665
0,45.0,2.7,-0.28,8742625118597353961
0,39.0,3.3,-0.81,8742625122892321257
0,39.0,3.3,-0.28,8742625127187288553
1,38.0,3.7,1.23,8742625131482255849
1,42.0,3.1,0.44,8742625135777223145
0,20.0,2.5,-2.58,8742625140072190441
1,38.0,3.4,0.83,8742625144367157737
1,42.0,3.5,-0.71,8742625148662125033
0,39.0,3.6,1.17,8742625152957092329
0,44.0,3.0,0.85,8742625157252059625
1,39.5,3.2,0.36,8742625161547026921
0,42.0,3.3,1.12,8742625165841994217
0,34.0,4.0,-0.62,8742625170136961513
1,37.5,3.1,-0.79,8742625174431928809
0,38.0,3.4,1.38,8742625178726896105
0,41.0,3.5,-0.02,8742625183021863401
0,40.0,3.3,-0.24,8742625187316830697
1,41.0,3.2,1.76,8742625191611797993
1,37.0,3.7,-0.02,8742625195906765289
1,28.0,3.1,-0.92,8742625200201732585
0,41.0,3.7,0.85,8742625204496699881
0,25.5,2.8,-2.02,8742625208791667177
1,36.0,3.6,-0.02,8742625213086634473
0,41.0,3.4,0.85,8742625217381601769
1,42.0,3.3,-0.43,8742625221676569065
1,40.0,3.5,0.15,8742625225971536361
0,30.5,3.1,-1.75,8742625230266503657
1,37.0,3.5,0.78,8742625234561470953
1,39.0,3.2,-0.58,8742625238856438249
1,40.0,3.9,0.44,8742625243151405545
1,38.0,3.5,-0.22,8742625247446372841
1,35.5,3.3,0.64,8742625251741340137
0,41.5,2.8,-0.71,8742625256036307433
0,39.0,3.4,-0.32,8742625260331274729
1,37.0,3.7,-0.47,8742625264626242025
0,39.0,3.3,0.1,8742625268921209321
0,35.0,3.8,-0.51,8742625273216176617
0,39.0,3.3,0.68,8742625277511143913
1,41.0,4.0,2.34,8742625281806111209
1,40.0,3.5,2.25,8742625286101078505
1,44.0,3.4,0.87,8742625290396045801
1,35.0,3.8,1.12,8742625294691013097
0,41.0,3.6,0.16,8742625298985980393
1,29.0,3.6,-0.84,8742625303280947689
0,40.0,3.7,1.59,8742625307575914985
0,34.5,3.6,0.05,8742625311870882281
0,30.0,3.9,-0.49,8742625316165849577
1,41.0,3.8,0.38,8742625320460816873
1,41.0,2.3,-0.76,8742625324755784169
0,42.0,3.2,0.11,8742625329050751465
1,41.0,3.5,0.75,8742625333345718761
0,42.0,3.4,0.27,8742625337640686057
1,45.0,3.7,-0.37,8742625341935653353
0,44.0,3.5,-0.45,8742625346230620649
0,43.0,3.2,1.72,8742625350525587945
0,42.0,3.5,1.28,8742625354820555241
0,29.0,2.9,-0.7,8742625359115522537
1,46.0,3.5,0.81,8742625363410489833
1,39.5,2.9,-1.11,8742625367705457129
0,40.0,3.8,-1.11,8742625372000424425
0,37.0,3.4,-0.49,8742625376295391721
0,43.0,3.6,0.34,8742625380590359017
0,44.0,3.2,-0.49,8742625384885326313
0,48.0,3.3,0.85,8742625389180293609
1,44.0,3.5,1.45,8742625393475260905
0,42.0,3.4,-0.16,8742625397770228201
1,41.0,3.4,1.04,8742625402065195497
0,47.0,3.2,2.07,8742625406360162793
1,40.0,2.9,-0.47,8742625410655130089
1,47.0,3.3,1.08,8742625414950097385
1,39.0,3.8,1.57,8742625419245064681
0,35.0,3.3,-0.84,8742625423540031977
0,48.0,3.3,-0.02,8742625427834999273
1,42.0,3.6,0.56,8742625432129966569
1,42.0,3.5,-0.02,8742625436424933865
1,34.0,3.7,0.11,8742625440719901161
1,44.0,3.3,1.37,8742625445014868457
0,37.0,3.0,-1.87,8742625449309835753
0,42.0,3.4,1.37,8742625453604803049
0,44.0,3.5,0.69,8742625457899770345
1,41.0,3.8,0.56,8742625462194737641
0,35.0,3.8,-0.7,8742625466489704937
1,42.0,3.6,-0.2,8742625470784672233
0,43.0,3.6,0.6,8742625475079639529
0,44.0,3.6,-0.74,8742625479374606825
1,30.0,2.6,-1.83,8742625483669574121
1,31.5,3.6,-2.14,8742625487964541417
1,39.0,3.8,-0.37,8742625492259508713
0,43.0,3.4,1.78,8742625496554476009
1,39.0,3.1,-0.8,8742625500849443305
1,39.0,3.8,0.4,8742625505144410601
0,46.0,3.7,1.37,8742625509439377897
1,45.0,3.2,1.04,8742625513734345193
1,42.0,3.5,0.69,8742625518029312489
1,45.0,3.7,-0.84,8742625522324279785
1,40.0,3.0,-1.09,8742625526619247081
0,29.0,3.2,-1.98,8742625530914214377
1,41.0,3.6,-1.13,8742625535209181673
0,42.0,3.4,1.28,8742625539504148969
0,43.0,3.4,-0.94,8742625543799116265
1,37.0,3.8,0.71,8742625548094083561
1,41.0,3.8,1.37,8742625552389050857
0,34.0,3.3,-1.5,8742625556684018153
1,44.0,3.6,0.13,8742625560978985449
1,40.0,2.8,-1.4,8742625565273952745
0,44.0,3.1,1.37,8742625569568920041
0,44.0,3.2,0.34,8742625573863887337
0,46.0,3.4,-0.16,8742625578158854633
0,43.0,3.4,0.81,8742625582453821929
0,46.0,3.2,-0.12,8742625586748789225
1,38.0,4.0,1.7,8742625591043756521
0,46.0,3.0,1.14,8742625595338723817
1,42.0,3.1,0.09,8742625599633691113
1,41.0,3.6,1.22,8742625603928658409
0,45.0,3.1,1.24,8742625608223625705
0,42.0,3.6,-0.43,8742625612518593001
0,42.0,3.7,-1.6,8742625616813560297
1,38.0,2.1,-1.81,8742625621108527593
1,41.0,3.6,1.55,8742625625403494889
0,46.0,3.4,0.19,8742625629698462185
0,44.0,3.7,1.16,8742625633993429481
0,39.0,3.8,-0.14,8742625638288396777
1,40.0,4.0,-0.43,8742625642583364073
1,42.0,3.8,0.83,8742625646878331369
1,41.0,3.8,0.23,8742625651173298665
0,40.0,3.7,-1.05,8742625655468265961
1,46.0,3.3,-0.51,8742625659763233257
1,44.0,3.4,1.28,8742625664058200553
0,43.0,3.5,0.75,8742625668353167849
1,46.0,3.1,1.04,8742625672648135145
0,48.0,2.8,0.62,8742625676943102441
1,39.0,3.3,-0.43,8742625681238069737
1,42.0,3.4,0.42,8742625685533037033
1,43.0,3.4,0.83,8742625689828004329
1,28.0,3.1,-1.36,8742625694122971625
1,33.0,3.2,-1.23,8742625698417938921
0,40.0,3.2,-0.3,8742625702712906217
1,33.0,3.8,0.25,8742625707007873513
1,46.0,3.3,0.6,8742625711302840809
1,41.0,3.6,-1.23,8742625715597808105
0,43.0,3.5,0.21,8742625719892775401
1,38.0,3.3,1.45,8742625724187742697
0,46.0,3.5,-0.16,8742625728482709993
0,45.0,3.5,-1.5,8742625732777677289
1,46.0,3.4,0.54,8742625737072644585
1,38.0,3.0,-0.92,8742625741367611881
0,41.0,3.4,-0.2,8742625745662579177
0,42.0,3.3,-0.1,8742625749957546473
0,46.0,3.6,1.08,8742625754252513769
1,42.0,3.9,0.54,8742625758547481065
0,29.0,3.6,-1.03,8742625762842448361
1,34.0,3.1,-1.93,8742625767137415657
0,37.0,3.8,0.19,8742625771432382953
1,31.0,2.7,-2.55,8742625775727350249
0,46.0,3.2,-0.72,8742625780022317545
0,36.5,3.9,0.19,8742625784317284841
0,41.0,2.8,-0.41,8742625788612252137
1,43.0,3.8,-0.7,8742625792907219433
0,45.0,3.2,0.42,8742625797202186729
1,44.0,3.5,0.27,8742625801497154025
0,42.0,3.5,0.05,8742625805792121321
0,38.0,2.7,-1.21,8742625810087088617
0,41.0,3.4,-0.59,8742625814382055913
0,48.0,3.2,-0.37,8742625818677023209
0,46.0,3.2,0.87,8742625822971990505
0,42.0,3.6,-1.21,8742625827266957801
1,29.0,3.3,-1.6,8742625831561925097
0,42.0,3.4,1.45,8742625835856892393
1,46.0,3.4,0.4,8742625840151859689
1,37.0,2.6,-0.94,8742625844446826985
1,43.0,3.7,0.75,8742625848741794281
0,24.0,3.0,0.46,8742625853036761577
0,40.0,3.8,0.38,8742625857331728873
0,41.0,3.3,-0.16,8742625861626696169
1,40.5,3.1,-0.43,8742625865921663465
0,43.0,3.6,0.38,8742625870216630761
1,42.0,3.6,1.37,8742625874511598057
1,42.0,3.8,1.14,8742625878806565353
0,41.0,3.7,0.42,8742625883101532649
1,42.0,2.6,-1.13,8742625887396499945
1,37.0,3.6,0.5,8742625891691467241
0,42.0,3.2,-0.33,8742625895986434537
0,39.0,3.6,-0.57,8742625900281401833
0,43.0,3.5,0.23,8742625904576369129
1,35.0,3.6,0.43,8742625908871336425
0,38.0,3.6,1.22,8742625913166303721
0,39.0,3.2,1.19,8742625917461271017
0,38.0,3.3,0.66,8742625921756238313
1,39.0,3.1,0.3,8742625926051205609
0,39.0,3.1,0.33,8742625930346172905
0,23.0,3.4,-1.58,8742625934641140201
0,33.0,3.4,0.37,8742625938936107497
1,28.0,2.9,-1.09,8742625943231074793
0,32.0,3.6,0.33,8742625947526042089
0,28.0,3.2,0.07,8742625951821009385
0,27.0,2.8,-0.11,8742625956115976681
0,30.5,2.5,-1.48,8742625960410943977
0,31.0,2.8,-0.3,8742625964705911273
0,39.0,3.3,-0.1,8742625969000878569
1,33.0,3.8,-0.89,8742625973295845865
1,37.0,4.0,2.44,8742625977590813161
0,30.0,3.6,0.53,8742625981885780457
1,20.5,2.8,-1.38,8742625986180747753
0,39.0,3.3,-0.2,8742625990475715049
0,34.0,3.3,1.22,8742625994770682345
1,22.5,2.5,-1.35,8742625999065649641
1,37.0,3.3,1.49,8742626003360616937
0,24.5,3.0,-0.23,8742626007655584233
0,33.5,3.0,-0.2,8742626011950551529
0,23.0,3.1,-0.99,8742626016245518825
0,38.0,3.1,0.79,8742626020540486121
1,42.0,3.5,0.89,8742626024835453417
0,32.0,3.6,0.4,8742626029130420713
1,37.0,3.5,0.3,8742626033425388009
1,34.0,3.4,0.03,8742626037720355305
1,36.0,3.6,0.76,8742626042015322601
0,42.0,2.9,0.46,8742626046310289897
1,38.0,3.1,-0.26,8742626050605257193
0,34.0,3.5,0.79,8742626054900224489
0,37.0,3.3,0.69,8742626059195191785
1,36.0,3.2,1.19,8742626063490159081
0,28.0,3.2,-0.76,8742626067785126377
0,30.0,2.8,-0.79,8742626072080093673
1,36.0,2.6,-0.26,8742626076375060969
1,40.0,3.2,0.07,8742626080670028265
1,39.0,3.4,0.79,8742626084964995561
0,44.0,2.8,0.23,8742626089259962857
0,41.0,3.0,0.0,8742626093554930153
0,35.0,3.3,-0.43,8742626097849897449
0,36.0,3.1,1.16,8742626102144864745
0,37.0,3.6,2.01,8742626106439832041
1,40.0,3.1,0.23,8742626110734799337
1,34.0,3.5,-0.3,8742626115029766633
1,35.0,3.3,-0.2,8742626119324733929
0,36.0,3.3,-0.92,8742626123619701225
1,37.0,3.0,0.63,8742626127914668521
0,40.0,3.1,1.62,8742626132209635817
0,30.0,3.2,-0.36,8742626136504603113
0,41.0,3.3,-0.26,8742626140799570409
0,32.0,3.1,-1.09,8742626145094537705
1,32.0,3.8,1.26,8742626149389505001
0,26.0,2.7,-2.01,8742626153684472297
1,38.0,2.4,-0.3,8742626157979439593
1,35.5,3.2,-1.52,8742626162274406889
0,36.0,3.3,0.89,8742626166569374185
0,44.0,3.0,0.96,8742626170864341481
0,35.0,3.5,0.89,8742626175159308777
1,38.0,2.9,0.4,8742626179454276073
0,27.0,2.8,-0.66,8742626183749243369
0,24.0,3.0,-1.68,8742626188044210665
0,33.0,3.5,-0.76,8742626192339177961
0,33.0,3.4,-0.43,8742626196634145257
1,33.0,3.5,-0.43,8742626200929112553
0,39.0,2.8,-0.63,8742626205224079849
0,46.0,3.2,0.7,8742626209519047145
0,33.5,3.8,-0.12,8742626213814014441
0,37.0,3.2,0.14,8742626218108981737
1,39.0,3.7,0.09,8742626222403949033
1,36.0,3.1,-0.43,8742626226698916329
1,40.0,3.2,0.99,8742626230993883625
1,33.0,2.7,-1.1,8742626235288850921
1,39.0,2.9,-0.43,8742626239583818217
0,42.0,2.7,-1.61,8742626243878785513
1,39.0,3.8,0.79,8742626248173752809
0,42.0,3.5,0.03,8742626252468720105
1,41.0,2.8,0.15,8742626256763687401
1,39.0,3.3,0.17,8742626261058654697
1,34.0,2.3,-1.66,8742626265353621993
0,36.0,3.5,-0.67,8742626269648589289
0,37.0,3.3,-0.99,8742626273943556585
0,31.0,3.3,0.77,8742626278238523881
1,42.0,3.6,1.42,8742626282533491177
0,44.0,3.0,0.12,8742626286828458473
0,39.0,3.5,1.78,8742626291123425769
1,35.0,3.1,-0.43,8742626295418393065
1,38.0,3.3,1.91,8742626299713360361
1,42.0,3.3,1.6,8742626304008327657
1,37.0,3.6,-0.07,8742626308303294953
0,39.0,3.0,0.49,8742626312598262249
0,38.0,3.2,0.94,8742626316893229545
1,40.0,3.6,0.27,8742626321188196841
1,37.0,3.2,-0.55,8742626325483164137
0,39.0,3.1,-0.3,8742626329778131433
0,43.0,2.2,0.83,8742626334073098729
1,37.0,3.4,-0.11,8742626338368066025
1,40.0,3.0,0.04,8742626342663033321
0,27.75,2.4,-1.7,8742626346958000617
0,38.0,3.1,-0.28,8742626351252967913
1,39.0,3.1,0.25,8742626355547935209
0,37.5,4.0,3.48,8742626359842902505
0,37.0,3.4,0.12,8742626364137869801
1,32.0,3.1,-0.85,8742626368432837097
0,41.0,2.8,0.36,8742626372727804393
1,33.0,3.6,-1.17,8742626377022771689
1,37.0,3.2,0.65,8742626381317738985
0,36.0,3.2,0.64,8742626385612706281
1,36.0,3.4,-0.64,8742626389907673577
0,41.0,3.2,1.3,8742626394202640873
0,44.0,2.7,0.82,8742626398497608169
0,40.0,3.1,-0.83,8742626402792575465
1,36.0,3.9,1.78,8742626407087542761
0,37.0,3.4,-0.12,8742626411382510057
0,30.0,2.9,-0.86,8742626415677477353
0,38.0,3.2,1.6,8742626419972444649
0,37.0,3.1,0.58,8742626424267411945
1,38.0,3.2,-1.1,8742626428562379241
1,36.0,3.3,-0.83,8742626432857346537
1,38.0,3.3,-0.87,8742626437152313833
