,race,LSAT,UGPA,ZFYA,uuid,fairScore
15935,0,37.0,2.8,0.71,28452217121335806990457068439165743999,35.76900645844651
15936,0,26.5,3.5,-0.32,28835041362431860224010931074834443701,24.439714201369704
15937,0,31.0,3.2,-0.44,59197750343853929280655766285046023385,28.675076064364358
15938,0,29.0,3.1,-1.02,234600366271916172076059116108903571859,26.536393857324377
15939,0,34.0,3.1,-0.85,199770458292270367199555679215920364183,33.44821967157165
15940,0,30.5,3.3,-0.2,308830172148895416102786313466856489580,28.675076064364358
15941,0,40.0,3.7,0.94,247810834969648703268970698388741531581,40.256554053108374
15942,0,39.0,2.5,1.88,166931563613213030018408161360343320051,38.01995256899238
15943,0,34.0,2.7,0.72,275985569251214035567381855937421626780,33.44821967157165
15944,2,30.0,2.6,-1.74,251285164551466307118106790677949985372,31.119574770919996
15945,0,31.0,3.7,1.01,328019734905700710598765905619001291755,28.675076064364358
15946,0,30.5,3.4,-0.1,293977788762622038567500953212965845732,28.675076064364358
15947,3,23.75,3.0,-1.62,214831112123176499441479167260562430303,31.828807122732
15948,0,37.0,2.7,-0.87,8642948021510764325743033814517635142,35.76900645844651
15949,0,35.0,2.9,-1.62,96458450947987279665542976893126644723,33.44821967157165
15950,0,36.0,2.2,0.17,320644764303422625205954214909712483845,35.76900645844651
15951,0,31.0,3.2,0.24,153555242390866141232721271455870869262,28.675076064364358
15952,0,36.0,3.7,0.12,182797101188738211936081983939500424260,35.76900645844651
15953,4,28.0,2.3,-0.15,309612016021202697493171821983373017009,31.749863143979038
15954,0,32.0,3.1,-0.49,182729301646997426160502068360282651049,30.8928681643817
15955,0,28.75,3.2,0.36,150324791279597250486535757979752736820,26.536393857324377
15956,0,35.0,3.4,-1.23,197836225593033336682251131992504640099,33.44821967157165
15957,0,30.5,2.8,-0.75,102037816194133139251040706738283352855,28.675076064364358
15958,0,37.0,3.5,-0.24,162928356177894081771856155123174195563,35.76900645844651
15959,0,35.0,3.6,0.67,201792387911968500642926790940971096023,33.44821967157165
15960,0,31.5,3.5,0.89,249255138263963917963540745021531292684,30.8928681643817
15961,0,34.0,2.6,-1.09,102041430462650362250292803949771071437,33.44821967157165
15962,0,32.0,3.1,-1.96,110472933403673262080487668157919340409,30.8928681643817
15963,0,39.0,3.7,1.4,72756106436979844303416512048549979552,38.01995256899238
15964,0,34.0,3.1,1.45,115307593895610988854310473036171295701,33.44821967157165
15965,0,31.0,3.1,0.07,87752131760713850282807939458877947567,28.675076064364358
15966,0,33.0,3.1,-0.99,53673193865940739643643814913747030243,30.8928681643817
15967,0,33.0,2.9,-0.32,241311122610039549551927797535250877886,30.8928681643817
15968,0,36.5,3.3,0.79,238775485968932282182180235886230384675,35.76900645844651
15969,0,31.0,3.3,0.17,163294592115465136007070815088212358740,28.675076064364358
15970,3,23.0,2.1,-1.52,50281870364177517141501274467119901103,29.723538788250025
15971,0,37.0,3.1,0.63,259420002319273193577251327157585515558,35.76900645844651
15972,0,33.0,3.0,1.93,325942781098007565767071847915462662757,30.8928681643817
15973,0,25.5,3.8,0.17,182436033281229915789283411910328417058,24.439714201369704
15974,0,29.0,3.6,0.94,84542046295212469042981609036877267931,26.536393857324377
15975,0,32.5,3.6,0.72,178467424603891540333213590890200077948,30.8928681643817
15976,2,28.0,3.0,-0.27,213620047377449292491614433913350059554,28.64603402853676
15977,0,35.0,3.1,0.55,198834905701334378013752003866031103988,33.44821967157165
15978,0,36.0,3.0,0.63,306853689367513478504514365585394341149,35.76900645844651
15979,0,32.0,3.0,-1.26,127625340375226244970005337053829454720,30.8928681643817
15980,0,33.0,3.9,1.49,200342487543326665176022837794522788101,30.8928681643817
15981,0,33.0,3.1,0.34,120237764127149844867185256454137733409,30.8928681643817
15982,5,22.0,3.4,-0.03,118909003735564200084334662134537937644,25.839260775229107
15983,0,29.0,3.3,1.76,284805968848824617079740177815859663856,26.536393857324377
15984,0,34.0,3.1,0.84,257477736871171968179534198801549145986,33.44821967157165
15985,0,35.0,2.9,-0.2,190821160479782707795128209355348873021,33.44821967157165
15986,0,34.0,2.8,-1.47,94603667962018028668644809574035948455,33.44821967157165
15987,0,37.0,3.5,1.71,323057210404686966597673839700848138476,35.76900645844651
15988,0,33.0,3.1,-0.49,11718317105924545131809362273559964922,30.8928681643817
15989,0,34.0,2.9,-0.03,311397606114240986657036980816921267295,33.44821967157165
15990,1,31.0,3.3,0.55,43305511629426519910745293316067579270,34.606634956210485
15991,0,33.0,3.1,-0.8,166005168887112218892588955995072848821,30.8928681643817
15992,0,36.0,3.5,0.58,199836680433815634988772168117970323580,35.76900645844651
15993,0,37.0,2.9,1.18,55187908866500201121392303127080340201,35.76900645844651
15994,0,35.0,3.9,-0.36,201488015311230303898126515726587899905,33.44821967157165
15995,4,25.0,3.0,-1.14,325979174702534920487351409086537935104,27.68557412107849
15996,0,33.0,3.2,-1.09,177183699163711498297338625480032035519,30.8928681643817
15997,0,31.5,2.9,-0.49,172307512516562030564333677795764447781,30.8928681643817
15998,0,33.0,3.2,-0.53,160866374057763487902589201644360320095,30.8928681643817
15999,0,32.0,3.3,0.72,149855917601504203826624910175204895918,30.8928681643817
16000,0,27.5,3.7,-0.92,164531478787465645720088501771298536399,26.536393857324377
16001,0,32.0,3.1,0.55,275306496674591011208134699533885423958,30.8928681643817
16002,0,37.0,3.8,0.12,300364899565940456975022258381851513865,35.76900645844651
16003,0,31.5,2.9,-1.79,187620977294012908567356811410446812131,30.8928681643817
16004,3,27.0,2.5,-0.27,39815633560637820871015371959048927139,33.843857259243514
16005,0,34.0,3.2,-0.97,45911015488902910446704553193367441272,33.44821967157165
16006,0,35.0,3.1,-0.05,217429785104673819543827646446839282536,33.44821967157165
16007,3,24.0,2.4,-0.24,95606998251333507895985082323367155139,31.828807122732
16008,0,33.0,2.7,-1.57,184595762209677759363722417065445830331,30.8928681643817
16009,0,37.0,3.5,-0.1,170601971880688444989412395139714106981,35.76900645844651
16010,0,44.0,2.0,1.71,138645332430219730739259035776988370098,44.90267533799491
16011,3,24.5,3.0,-1.79,244014143907785044174083363612177527058,31.828807122732
16012,0,37.0,3.6,0.84,159545733645041094308797891339791814061,35.76900645844651
16013,0,35.0,3.3,1.88,246584370504899240409955029997403984807,33.44821967157165
16014,0,33.0,3.2,0.02,206114763564614519191043693947578225226,30.8928681643817
16015,0,31.0,3.4,0.19,212152346230503945448911796216867529669,28.675076064364358
16016,0,36.0,3.1,1.37,57617008360850547677376649001083492507,35.76900645844651
16017,0,33.0,3.3,0.5,277976700039692747868516938665497866824,30.8928681643817
16018,0,35.0,2.3,-0.1,269111061913922668967530305898444907059,33.44821967157165
16019,0,33.0,3.3,0.5,246517777138321157328863681922257141794,30.8928681643817
16020,0,34.0,3.0,-2.51,298203917863173118760104443676245477882,33.44821967157165
16021,0,35.0,3.5,0.24,5728801536710935998062904395175991319,33.44821967157165
16022,0,35.0,2.7,0.34,283452564899926816620532832313014534935,33.44821967157165
16023,0,37.0,3.6,0.55,336544471570825269906924779656665886784,35.76900645844651
16024,0,31.0,2.8,0.63,284675308227165007593004890328122044897,28.675076064364358
16025,0,29.0,3.1,-0.58,334220499953762344842876059556701930482,26.536393857324377
16026,0,35.0,2.9,0.5,192788044686608458234912069703900694260,33.44821967157165
16027,0,34.0,2.7,0.46,185215353826840040350261581571997840215,33.44821967157165
16028,7,29.0,2.4,-0.2,186713346754976440512319573113838138629,32.374362658517555
16029,0,35.0,3.0,-0.92,189410432820263078878700030141342722222,33.44821967157165
16030,0,34.0,3.4,-1.4,163159468408960444646644928775264700286,33.44821967157165
16031,0,34.0,2.9,0.77,161012764664289230346993098864788620149,33.44821967157165
16032,0,42.0,4.0,1.71,247847266708376238806466467856317387140,42.54048443290867
16033,0,47.0,3.2,1.23,202597285938593046125577239486706972176,46.91586436682488
16034,0,30.5,3.3,0.36,273859214813034758768178208003729151389,28.675076064364358
16035,0,30.0,3.7,1.23,77681555285540530388946057253517220138,28.675076064364358
16036,0,27.0,3.7,-0.1,118242082396670291806951883448958903706,24.439714201369704
16037,0,44.0,3.8,2.22,282273894718964958984565364878361471167,44.90267533799491
16038,0,35.0,3.6,0.29,45950374994020575313354842391215447849,33.44821967157165
16039,0,38.0,3.1,0.55,235908149686825031061268053473672930667,38.01995256899238
16040,0,29.5,3.1,-1.26,140441742515126914448940451198419438615,28.675076064364358
16041,0,34.0,3.3,0.46,186208506877028745089999634615272710109,33.44821967157165
16042,0,31.0,3.3,-0.36,292874449670693695372621284073385988193,28.675076064364358
16043,4,36.0,3.0,-0.65,80160836605251710829829553846246988539,39.410068892239416
16044,0,35.0,3.0,0.02,309527539718325712291301871743063307801,33.44821967157165
16045,0,32.0,3.0,0.29,304380776647577292791703341815585981858,30.8928681643817
16046,0,35.0,2.7,1.53,302022365979005256446230679524855091161,33.44821967157165
16047,6,27.0,2.8,0.14,256907733032387875307200553295454730275,28.63206651951476
16048,0,34.0,3.9,1.99,272794234317327711217254007199933369047,33.44821967157165
16049,0,41.0,3.7,1.09,324964839312653923929709745246303409886,40.256554053108374
16050,0,41.0,3.2,0.92,83154233241001920985940520901217942081,40.256554053108374
16051,0,38.0,3.0,1.21,214672959391466219923645912119541772928,38.01995256899238
16052,0,30.5,2.8,-0.76,51887575185682670176494552636973533154,28.675076064364358
16053,0,33.0,2.9,-0.6,153698560852059393344941847447825788019,30.8928681643817
16054,5,32.0,2.6,-0.04,103808604269003627058305019147647448703,36.44989187395892
16055,0,30.0,3.7,0.36,161427344272856967398770307384854927398,28.675076064364358
16056,0,39.0,1.9,-0.14,77205010348656194207407330856669428017,38.01995256899238
16057,0,33.0,3.5,0.84,294563433871871893032974382373293822628,30.8928681643817
16058,0,28.0,2.9,0.86,163537013749535014334669867225625128692,26.536393857324377
16059,0,37.0,2.9,-0.1,127304651615942746686960501617033873217,35.76900645844651
16060,0,47.0,3.7,2.37,217431165099369928383211027306774486343,46.91586436682488
16061,0,33.0,3.3,0.48,264223309889607821419848675559778119463,30.8928681643817
16062,2,31.0,3.1,-1.12,301085742634872716382858054898384232913,31.119574770919996
16063,1,40.0,2.6,-0.1,76112910136210683976715685844347142769,43.67044981385306
16064,0,33.0,2.8,-0.76,219427909015234024692905616169174575401,30.8928681643817
16065,2,34.0,2.5,-1.14,209375605903320902841087653386268317012,35.19745380258035
16066,0,39.0,2.0,0.6,161293282524961612631466693286038765913,38.01995256899238
16067,0,33.0,2.8,0.34,251422525151244280779007267008794376298,30.8928681643817
16068,0,27.0,3.4,0.14,33600845542458237461886557873829549927,24.439714201369704
16069,0,40.0,3.2,1.13,60665956077023392187463564674230976023,40.256554053108374
16070,0,41.0,3.8,0.62,65847762356448549690385145952631791935,40.256554053108374
16071,5,29.5,3.0,0.04,158343405327131827672074574632694550603,34.14562242094713
16072,0,30.0,3.5,-0.6,48820604345381015480409270513194955963,28.675076064364358
16073,0,28.0,3.0,-0.3,45450809678225022078404430441046558446,26.536393857324377
16074,0,25.0,3.3,1.21,320196649981641080898281652818530765996,22.349462125824335
16075,0,30.0,3.2,2.01,109203481080310577887774464995978262880,28.675076064364358
16076,0,36.0,3.2,1.31,103805788584719433874475711190905771031,35.76900645844651
16077,0,27.0,3.7,-0.42,295759502292799265529465859839612584776,24.439714201369704
16078,5,33.0,2.5,-0.98,223764134475519530238155134737665607312,36.44989187395892
16079,0,33.0,3.0,0.14,6918331103388184511312752964333074289,30.8928681643817
16080,0,29.0,3.4,-0.58,154074186828149451744339116083729521923,26.536393857324377
16081,0,31.0,3.2,-0.96,10921061012117428988424175654798599857,28.675076064364358
16082,2,35.0,2.8,-0.12,179550080151072400777644307924723140788,35.19745380258035
16083,0,39.0,3.3,-0.58,257680894518985201116233965007935791763,38.01995256899238
16084,0,34.0,2.2,0.38,262644696833245500848337911298542418560,33.44821967157165
16085,0,33.0,3.7,-0.44,254712624529992194967764081928276930593,30.8928681643817
16086,0,25.0,2.6,0.26,112308371546469049106118230148858145008,22.349462125824335
16087,0,34.0,2.9,1.31,1191611947573385517799575243209697797,33.44821967157165
16088,1,30.0,2.6,-0.5,204651603710061644152628343133066499873,34.606634956210485
16089,2,29.0,3.0,0.16,324114143659514607431907661401900154065,28.64603402853676
16090,0,25.0,3.6,-0.64,306838924084528583975798224988644209746,22.349462125824335
16091,0,36.0,2.6,-0.72,22133167511013920519388497033122657356,35.76900645844651
16092,0,33.0,2.6,-0.86,260375041185792078521125086533347374877,30.8928681643817
16093,0,37.0,3.3,1.04,32519101133832330308405662611762187333,35.76900645844651
16094,0,31.0,3.2,-0.6,205439635248043579367667169539785304518,28.675076064364358
16095,0,34.0,3.1,-0.1,12670752054362736828708885698073478952,33.44821967157165
16096,0,25.0,2.8,0.1,104409627730974776460848338525843740037,22.349462125824335
16097,0,42.0,2.7,0.74,183101953008882696529860704053193739616,42.54048443290867
16098,0,39.0,2.7,0.82,153398680321047695526974434492317240555,38.01995256899238
16099,0,32.0,3.6,0.34,134326683332095458141990165045080713253,30.8928681643817
16100,0,26.0,3.1,0.1,247216006038099702739516234457737684720,24.439714201369704
16101,0,31.0,3.2,0.78,297755067652009334454002060523138563317,28.675076064364358
16102,0,36.0,3.7,2.11,179678550638378697034919231157092070907,35.76900645844651
16103,0,35.5,2.8,0.16,133882220499129264688118914358450004418,35.76900645844651
16104,0,25.0,3.5,-0.26,65660476036833432350037317127123044785,22.349462125824335
16105,0,34.0,3.9,0.84,44393039427241412028935309352046452961,33.44821967157165
16106,0,29.0,3.0,-0.24,291159556620201579533845674657352928402,26.536393857324377
16107,4,28.0,2.7,-1.22,29312067129329532563357614453096108053,31.749863143979038
16108,0,20.0,3.2,-0.2,62713633289787404665429575874435911282,18.32036219322815
16109,0,32.5,3.3,-0.48,19796442382548642578922980517650199438,30.8928681643817
16110,0,23.0,3.3,0.38,303092663266946405289888903243871132613,20.34133172086526
16111,0,33.0,3.7,0.62,129253056647588319645807380640594173310,30.8928681643817
16112,0,39.0,3.5,2.85,217288924461106104560184376839886743908,38.01995256899238
16113,0,32.0,3.6,0.64,28871425852309025539362179628608261650,30.8928681643817
16114,0,33.0,2.3,0.04,224517084065768863456640938804444256588,30.8928681643817
16115,0,42.0,2.5,1.63,3268603848546989804439019244888847171,42.54048443290867
16116,0,30.0,3.2,0.24,32651116787957705731468502682977584191,28.675076064364358
16117,0,35.0,3.5,-0.98,53397551657764105343872531832690008605,33.44821967157165
16118,0,29.5,2.7,-0.54,250643891259275846434447657211842694965,28.675076064364358
16119,0,31.0,3.2,0.3,9027787380811626200089969087475952092,28.675076064364358
16120,0,36.0,3.0,-0.16,76115926849890990247602215534387011135,35.76900645844651
16121,0,39.0,3.6,1.41,36396820306837471275683340740896229798,38.01995256899238
16122,0,38.0,3.3,0.5,327761629415383353185057051198217515376,38.01995256899238
16123,5,31.0,2.6,0.54,108256201826984581835807715819204436134,34.14562242094713
16124,0,41.0,3.0,0.82,147738891034585281002617892709915929630,40.256554053108374
16125,0,39.0,3.5,0.28,178575727519533526314293545853506021138,38.01995256899238
16126,0,34.0,3.5,0.86,225040399681667993537866800303734540390,33.44821967157165
16127,0,25.0,2.7,-0.02,213698570797199788943353521078238497142,22.349462125824335
16128,5,35.0,3.2,-0.66,78537781277243864094942483907545570363,38.76525966510449
16129,0,38.0,3.7,-0.96,323987936727571666204814720363058708369,38.01995256899238
16130,2,46.0,3.6,-0.19,290789910537045307360742546464971941722,47.210321917807825
16131,0,47.0,4.0,1.71,296620473021405831443804771075501772556,46.91586436682488
16132,2,47.0,3.6,-1.07,117278778116185935995026426201820890920,47.210321917807825
16133,4,40.5,3.7,-0.32,24850191987527419391836982511178276482,43.31500204189183
16134,5,48.0,3.2,-0.84,269538285030971108433765871066839849871,48.99999999999999
16135,2,44.0,3.9,0.78,45127981449888283104928738999056668555,45.19710353570131
16136,0,45.5,3.7,-0.08,93547620121695827972139301150137126784,46.91586436682488
16137,0,47.0,3.7,-0.55,269785274222923329698733901149362472669,46.91586436682488
16138,2,44.0,4.0,0.22,20989517480869674228320208822558035870,45.19710353570131
16139,3,42.0,2.9,-1.07,40324212469494989261180715274556345886,48.0494326873918
16140,0,42.0,3.8,-0.78,65432925474331656130958674500045056789,42.54048443290867
16141,2,44.0,3.6,-0.78,253755702876126369787043015118858639134,45.19710353570131
16142,0,47.0,3.8,0.15,107369556205722494160588721338391816267,46.91586436682488
16143,0,44.0,3.7,0.67,324348357834428597585778522125816518488,44.90267533799491
